funcid,dim,milestone,error
17,30,1,2.649713e+05
17,30,2,2.649713e+05
17,30,3,2.649713e+05
17,30,5,2.649713e+05
17,30,1,7.581850e+03
17,30,2,7.581850e+03
17,30,3,7.581850e+03
17,30,5,7.581850e+03
17,30,1,6.929817e+04
17,30,2,6.929817e+04
17,30,3,6.929817e+04
17,30,5,6.929817e+04
17,30,1,8.711307e+03
17,30,2,8.711307e+03
17,30,3,8.711307e+03
17,30,5,8.711307e+03
17,30,1,3.743069e+03
17,30,2,3.743069e+03
17,30,3,3.743069e+03
17,30,5,3.743069e+03
17,30,1,8.921375e+03
17,30,2,8.921375e+03
17,30,3,8.921375e+03
17,30,5,8.921375e+03
17,30,1,1.484302e+04
17,30,2,1.484302e+04
17,30,3,1.484302e+04
17,30,5,1.484302e+04
17,30,1,2.292798e+03
17,30,2,2.292798e+03
17,30,3,2.292798e+03
17,30,5,2.292798e+03
17,30,1,1.439930e+04
17,30,2,1.439930e+04
17,30,3,1.439930e+04
17,30,5,1.439930e+04
17,30,1,2.971036e+03
17,30,2,2.971036e+03
17,30,3,2.971036e+03
17,30,5,2.971036e+03
17,30,1,3.155729e+03
17,30,2,3.155729e+03
17,30,3,3.155729e+03
17,30,5,3.155729e+03
17,30,1,5.108838e+03
17,30,2,5.108838e+03
17,30,3,5.108838e+03
17,30,5,5.108838e+03
17,30,1,2.520550e+04
17,30,2,2.520550e+04
17,30,3,2.520550e+04
17,30,5,2.520550e+04
17,30,1,2.809842e+03
17,30,2,2.809842e+03
17,30,3,2.809842e+03
17,30,5,2.809842e+03
17,30,1,7.657043e+03
17,30,2,7.657043e+03
17,30,3,7.657043e+03
17,30,5,7.657043e+03
17,30,1,4.506805e+03
17,30,2,4.506805e+03
17,30,3,4.506805e+03
17,30,5,4.506805e+03
17,30,1,2.209727e+03
17,30,2,2.209727e+03
17,30,3,2.209727e+03
17,30,5,2.209727e+03
17,30,1,1.184198e+04
17,30,2,1.184198e+04
17,30,3,1.184198e+04
17,30,5,1.184198e+04
17,30,1,3.420007e+03
17,30,2,3.420007e+03
17,30,3,3.420007e+03
17,30,5,3.420007e+03
17,30,1,3.600825e+03
17,30,2,3.600825e+03
17,30,3,3.600825e+03
17,30,5,3.600825e+03
17,30,1,5.833320e+04
17,30,2,5.833320e+04
17,30,3,5.833320e+04
17,30,5,5.833320e+04
17,30,1,9.150918e+03
17,30,2,9.150918e+03
17,30,3,9.150918e+03
17,30,5,9.150918e+03
17,30,1,4.304678e+03
17,30,2,4.304678e+03
17,30,3,4.304678e+03
17,30,5,4.304678e+03
17,30,1,1.897604e+03
17,30,2,1.897604e+03
17,30,3,1.897604e+03
17,30,5,1.897604e+03
17,30,1,8.539384e+04
17,30,2,8.539384e+04
17,30,3,8.539384e+04
17,30,5,8.539384e+04
17,30,1,1.524615e+04
17,30,2,1.524615e+04
17,30,3,1.524615e+04
17,30,5,1.524615e+04
17,30,1,2.221271e+03
17,30,2,2.221271e+03
17,30,3,2.221271e+03
17,30,5,2.221271e+03
17,30,1,1.175193e+04
17,30,2,1.175193e+04
17,30,3,1.175193e+04
17,30,5,1.175193e+04
17,30,1,1.578590e+05
17,30,2,1.578590e+05
17,30,3,1.578590e+05
17,30,5,1.578590e+05
17,30,1,6.841434e+04
17,30,2,6.841434e+04
17,30,3,6.841434e+04
17,30,5,6.841434e+04
17,30,1,3.474013e+03
17,30,2,3.474013e+03
17,30,3,3.474013e+03
17,30,5,3.474013e+03
17,30,1,8.191886e+03
17,30,2,8.191886e+03
17,30,3,8.191886e+03
17,30,5,8.191886e+03
17,30,1,1.836038e+04
17,30,2,1.836038e+04
17,30,3,1.836038e+04
17,30,5,1.836038e+04
17,30,1,2.197238e+03
17,30,2,2.197238e+03
17,30,3,2.197238e+03
17,30,5,2.197238e+03
17,30,1,3.540639e+03
17,30,2,3.540639e+03
17,30,3,3.540639e+03
17,30,5,3.540639e+03
17,30,1,4.921752e+03
17,30,2,4.921752e+03
17,30,3,4.921752e+03
17,30,5,4.921752e+03
17,30,1,1.502361e+05
17,30,2,1.502361e+05
17,30,3,1.502361e+05
17,30,5,1.502361e+05
17,30,1,7.132792e+03
17,30,2,7.132792e+03
17,30,3,7.132792e+03
17,30,5,7.132792e+03
17,30,1,2.624616e+03
17,30,2,2.624616e+03
17,30,3,2.624616e+03
17,30,5,2.624616e+03
17,30,1,1.188002e+05
17,30,2,1.188002e+05
17,30,3,1.188002e+05
17,30,5,1.188002e+05
17,30,1,3.599040e+03
17,30,2,3.599040e+03
17,30,3,3.599040e+03
17,30,5,3.599040e+03
17,30,1,6.342525e+04
17,30,2,6.342525e+04
17,30,3,6.342525e+04
17,30,5,6.342525e+04
17,30,1,2.557532e+03
17,30,2,2.557532e+03
17,30,3,2.557532e+03
17,30,5,2.557532e+03
17,30,1,1.626487e+04
17,30,2,1.626487e+04
17,30,3,1.626487e+04
17,30,5,1.626487e+04
17,30,1,2.801831e+03
17,30,2,2.801831e+03
17,30,3,2.801831e+03
17,30,5,2.801831e+03
17,30,1,3.138255e+03
17,30,2,3.138255e+03
17,30,3,3.138255e+03
17,30,5,3.138255e+03
17,30,1,1.473052e+04
17,30,2,1.473052e+04
17,30,3,1.473052e+04
17,30,5,1.473052e+04
17,30,1,1.091362e+04
17,30,2,1.091362e+04
17,30,3,1.091362e+04
17,30,5,1.091362e+04
17,30,1,9.212736e+03
17,30,2,9.212736e+03
17,30,3,9.212736e+03
17,30,5,9.212736e+03
17,30,1,9.754351e+03
17,30,2,9.754351e+03
17,30,3,9.754351e+03
17,30,5,9.754351e+03
17,30,1,4.346555e+03
17,30,2,4.346555e+03
17,30,3,4.346555e+03
17,30,5,4.346555e+03
17,30,1,4.200026e+04
17,30,2,4.200026e+04
17,30,3,4.200026e+04
17,30,5,4.200026e+04
17,30,1,2.877719e+03
17,30,2,2.877719e+03
17,30,3,2.877719e+03
17,30,5,2.877719e+03
17,30,1,1.218174e+04
17,30,2,1.218174e+04
17,30,3,1.218174e+04
17,30,5,1.218174e+04
17,30,1,2.874843e+03
17,30,2,2.874843e+03
17,30,3,2.874843e+03
17,30,5,2.874843e+03
17,30,1,2.593794e+03
17,30,2,2.593794e+03
17,30,3,2.593794e+03
17,30,5,2.593794e+03
17,30,1,5.135716e+03
17,30,2,5.135716e+03
17,30,3,5.135716e+03
17,30,5,5.135716e+03
17,30,1,3.920417e+03
17,30,2,3.920417e+03
17,30,3,3.920417e+03
17,30,5,3.920417e+03
17,30,1,8.060874e+03
17,30,2,8.060874e+03
17,30,3,8.060874e+03
17,30,5,8.060874e+03
17,30,1,9.474432e+04
17,30,2,9.474432e+04
17,30,3,9.474432e+04
17,30,5,1.081516e+03
17,30,1,4.556931e+03
17,30,2,4.556931e+03
17,30,3,4.556931e+03
17,30,5,4.556931e+03
17,30,1,4.507529e+04
17,30,2,4.507529e+04
17,30,3,4.507529e+04
17,30,5,4.507529e+04
17,30,1,1.452986e+04
17,30,2,1.452986e+04
17,30,3,1.452986e+04
17,30,5,1.452986e+04
17,30,1,5.085790e+03
17,30,2,5.085790e+03
17,30,3,5.085790e+03
17,30,5,5.085790e+03
17,30,1,4.705185e+03
17,30,2,4.705185e+03
17,30,3,4.705185e+03
17,30,5,4.705185e+03
17,30,1,4.515421e+03
17,30,2,4.515421e+03
17,30,3,4.515421e+03
17,30,5,4.515421e+03
17,30,1,2.361577e+03
17,30,2,2.361577e+03
17,30,3,2.361577e+03
17,30,5,2.361577e+03
17,30,1,7.567299e+03
17,30,2,7.567299e+03
17,30,3,7.567299e+03
17,30,5,7.567299e+03
17,30,1,6.909503e+04
17,30,2,6.909503e+04
17,30,3,6.909503e+04
17,30,5,6.909503e+04
17,30,1,4.849925e+03
17,30,2,4.849925e+03
17,30,3,4.849925e+03
17,30,5,4.849925e+03
17,30,1,2.086787e+04
17,30,2,2.086787e+04
17,30,3,2.086787e+04
17,30,5,2.086787e+04
17,30,1,9.415896e+03
17,30,2,9.415896e+03
17,30,3,9.415896e+03
17,30,5,9.415896e+03
17,30,1,2.513023e+03
17,30,2,2.513023e+03
17,30,3,2.513023e+03
17,30,5,2.513023e+03
17,30,1,3.572085e+03
17,30,2,3.572085e+03
17,30,3,3.572085e+03
17,30,5,3.572085e+03
17,30,1,3.602838e+04
17,30,2,3.602838e+04
17,30,3,3.602838e+04
17,30,5,3.602838e+04
17,30,1,6.759105e+04
17,30,2,6.759105e+04
17,30,3,6.759105e+04
17,30,5,6.759105e+04
17,30,1,2.076703e+04
17,30,2,2.076703e+04
17,30,3,2.076703e+04
17,30,5,2.076703e+04
17,30,1,1.613946e+04
17,30,2,1.613946e+04
17,30,3,1.613946e+04
17,30,5,1.613946e+04
17,30,1,3.615900e+03
17,30,2,3.615900e+03
17,30,3,3.615900e+03
17,30,5,3.615900e+03
17,30,1,6.410537e+04
17,30,2,6.410537e+04
17,30,3,6.410537e+04
17,30,5,6.410537e+04
17,30,1,6.117820e+03
17,30,2,6.117820e+03
17,30,3,6.117820e+03
17,30,5,6.117820e+03
17,30,1,1.800647e+03
17,30,2,1.800647e+03
17,30,3,1.800647e+03
17,30,5,1.800647e+03
17,30,1,2.997987e+04
17,30,2,2.997987e+04
17,30,3,2.997987e+04
17,30,5,2.997987e+04
17,30,1,1.313065e+05
17,30,2,3.585656e+04
17,30,3,3.585656e+04
17,30,5,3.585656e+04
17,30,1,6.589105e+03
17,30,2,6.589105e+03
17,30,3,6.589105e+03
17,30,5,6.589105e+03
17,30,1,1.462942e+05
17,30,2,1.462942e+05
17,30,3,1.462942e+05
17,30,5,1.172318e+03
17,30,1,1.363698e+04
17,30,2,1.363698e+04
17,30,3,1.363698e+04
17,30,5,1.363698e+04
17,30,1,3.304635e+04
17,30,2,3.304635e+04
17,30,3,3.304635e+04
17,30,5,3.304635e+04
17,30,1,3.437613e+03
17,30,2,3.437613e+03
17,30,3,3.437613e+03
17,30,5,3.437613e+03
17,30,1,3.764045e+03
17,30,2,3.764045e+03
17,30,3,3.764045e+03
17,30,5,3.764045e+03
17,30,1,2.357803e+04
17,30,2,2.357803e+04
17,30,3,2.357803e+04
17,30,5,2.357803e+04
17,30,1,2.038773e+04
17,30,2,2.038773e+04
17,30,3,2.038773e+04
17,30,5,2.038773e+04
17,30,1,2.094744e+03
17,30,2,2.094744e+03
17,30,3,2.094744e+03
17,30,5,2.094744e+03
17,30,1,5.114044e+04
17,30,2,5.114044e+04
17,30,3,5.114044e+04
17,30,5,5.114044e+04
17,30,1,3.139107e+03
17,30,2,3.139107e+03
17,30,3,3.139107e+03
17,30,5,3.139107e+03
17,30,1,1.179045e+04
17,30,2,1.179045e+04
17,30,3,1.179045e+04
17,30,5,1.179045e+04
17,30,1,3.111517e+04
17,30,2,3.111517e+04
17,30,3,3.111517e+04
17,30,5,3.111517e+04
17,30,1,5.093500e+03
17,30,2,5.093500e+03
17,30,3,5.093500e+03
17,30,5,5.093500e+03
17,30,1,4.265517e+04
17,30,2,4.265517e+04
17,30,3,4.265517e+04
17,30,5,4.265517e+04
17,30,1,2.639703e+03
17,30,2,2.639703e+03
17,30,3,2.639703e+03
17,30,5,2.639703e+03
17,30,1,2.124143e+03
17,30,2,2.124143e+03
17,30,3,2.124143e+03
17,30,5,2.124143e+03
17,30,1,3.848187e+04
17,30,2,3.848187e+04
17,30,3,3.848187e+04
17,30,5,3.848187e+04
17,30,1,2.749680e+03
17,30,2,2.749680e+03
17,30,3,2.749680e+03
17,30,5,2.749680e+03
17,30,1,4.984237e+03
17,30,2,4.984237e+03
17,30,3,4.984237e+03
17,30,5,4.984237e+03
17,30,1,2.170867e+03
17,30,2,2.170867e+03
17,30,3,2.170867e+03
17,30,5,2.170867e+03
17,30,1,2.979280e+03
17,30,2,2.979280e+03
17,30,3,2.979280e+03
17,30,5,2.979280e+03
17,30,1,1.077662e+04
17,30,2,1.077662e+04
17,30,3,1.077662e+04
17,30,5,1.077662e+04
17,30,1,6.054644e+04
17,30,2,6.054644e+04
17,30,3,6.054644e+04
17,30,5,6.054644e+04
17,30,1,9.040555e+03
17,30,2,9.040555e+03
17,30,3,9.040555e+03
17,30,5,9.040555e+03
17,30,1,1.919692e+03
17,30,2,1.919692e+03
17,30,3,1.919692e+03
17,30,5,1.919692e+03
17,30,1,2.307784e+03
17,30,2,2.307784e+03
17,30,3,2.307784e+03
17,30,5,2.307784e+03
17,30,1,2.029211e+03
17,30,2,2.029211e+03
17,30,3,2.029211e+03
17,30,5,2.029211e+03
17,30,1,3.827421e+04
17,30,2,3.827421e+04
17,30,3,3.827421e+04
17,30,5,3.827421e+04
17,30,1,5.314687e+03
17,30,2,5.314687e+03
17,30,3,5.314687e+03
17,30,5,5.314687e+03
17,30,1,7.008448e+03
17,30,2,7.008448e+03
17,30,3,7.008448e+03
17,30,5,7.008448e+03
17,30,1,4.656011e+03
17,30,2,4.656011e+03
17,30,3,4.656011e+03
17,30,5,4.656011e+03
17,30,1,2.934924e+03
17,30,2,2.934924e+03
17,30,3,2.934924e+03
17,30,5,2.934924e+03
17,30,1,2.662127e+03
17,30,2,2.662127e+03
17,30,3,2.662127e+03
17,30,5,2.662127e+03
17,30,1,3.272177e+03
17,30,2,3.272177e+03
17,30,3,3.272177e+03
17,30,5,3.272177e+03
17,30,1,3.301108e+03
17,30,2,3.301108e+03
17,30,3,3.301108e+03
17,30,5,3.301108e+03
17,30,1,4.936559e+04
17,30,2,4.936559e+04
17,30,3,4.936559e+04
17,30,5,4.936559e+04
17,30,1,2.129411e+03
17,30,2,2.129411e+03
17,30,3,2.129411e+03
17,30,5,2.129411e+03
17,30,1,4.109572e+04
17,30,2,4.109572e+04
17,30,3,4.109572e+04
17,30,5,4.109572e+04
17,30,1,2.931335e+03
17,30,2,2.931335e+03
17,30,3,2.931335e+03
17,30,5,2.931335e+03
17,30,1,3.006489e+03
17,30,2,3.006489e+03
17,30,3,3.006489e+03
17,30,5,3.006489e+03
17,30,1,3.580372e+03
17,30,2,3.580372e+03
17,30,3,3.580372e+03
17,30,5,3.580372e+03
17,30,1,1.151117e+04
17,30,2,1.151117e+04
17,30,3,1.151117e+04
17,30,5,1.151117e+04
17,30,1,3.845793e+04
17,30,2,3.845793e+04
17,30,3,3.845793e+04
17,30,5,3.845793e+04
17,30,1,8.448980e+03
17,30,2,8.448980e+03
17,30,3,8.448980e+03
17,30,5,8.448980e+03
17,30,1,2.552739e+03
17,30,2,2.552739e+03
17,30,3,2.552739e+03
17,30,5,2.552739e+03
17,30,1,6.597262e+04
17,30,2,6.597262e+04
17,30,3,6.597262e+04
17,30,5,6.597262e+04
17,30,1,3.837642e+04
17,30,2,3.837642e+04
17,30,3,3.837642e+04
17,30,5,3.837642e+04
17,30,1,5.052231e+03
17,30,2,5.052231e+03
17,30,3,5.052231e+03
17,30,5,5.052231e+03
17,30,1,1.091893e+04
17,30,2,1.091893e+04
17,30,3,1.091893e+04
17,30,5,1.091893e+04
17,30,1,2.723267e+03
17,30,2,2.723267e+03
17,30,3,2.723267e+03
17,30,5,2.723267e+03
17,30,1,2.758347e+03
17,30,2,2.758347e+03
17,30,3,2.758347e+03
17,30,5,2.758347e+03
17,30,1,2.418908e+03
17,30,2,2.418908e+03
17,30,3,2.418908e+03
17,30,5,2.418908e+03
17,30,1,5.060914e+03
17,30,2,5.060914e+03
17,30,3,5.060914e+03
17,30,5,5.060914e+03
17,30,1,3.303436e+03
17,30,2,3.303436e+03
17,30,3,3.303436e+03
17,30,5,3.303436e+03
17,30,1,2.680418e+03
17,30,2,2.680418e+03
17,30,3,2.680418e+03
17,30,5,2.680418e+03
17,30,1,8.794366e+03
17,30,2,8.794366e+03
17,30,3,8.794366e+03
17,30,5,8.794366e+03
17,30,1,2.330528e+03
17,30,2,2.330528e+03
