funcid,dim,milestone,error
25,30,1,3.385843e+03
25,30,2,3.385843e+03
25,30,3,3.385843e+03
25,30,5,3.385843e+03
25,30,1,8.366007e+03
25,30,2,8.366007e+03
25,30,3,8.366007e+03
25,30,5,8.366007e+03
25,30,1,1.240473e+04
25,30,2,4.466940e+03
25,30,3,3.997053e+03
25,30,5,1.766709e+03
25,30,1,4.018420e+03
25,30,2,4.018420e+03
25,30,3,4.018420e+03
25,30,5,4.018420e+03
25,30,1,4.997592e+03
25,30,2,4.997592e+03
25,30,3,2.762081e+03
25,30,5,1.757547e+03
25,30,1,1.618217e+04
25,30,2,1.618217e+04
25,30,3,1.618217e+04
25,30,5,1.618217e+04
25,30,1,5.366768e+03
25,30,2,5.366768e+03
25,30,3,5.366768e+03
25,30,5,5.366768e+03
25,30,1,4.488925e+03
25,30,2,4.488925e+03
25,30,3,4.488925e+03
25,30,5,4.488925e+03
25,30,1,4.067946e+03
25,30,2,4.067946e+03
25,30,3,4.067946e+03
25,30,5,4.067946e+03
25,30,1,3.019402e+04
25,30,2,3.019402e+04
25,30,3,3.019402e+04
25,30,5,1.091808e+03
25,30,1,3.864580e+03
25,30,2,3.864580e+03
25,30,3,3.864580e+03
25,30,5,3.864580e+03
25,30,1,6.412540e+03
25,30,2,6.412540e+03
25,30,3,6.412540e+03
25,30,5,1.634331e+03
25,30,1,1.714587e+04
25,30,2,4.442567e+03
25,30,3,3.342888e+03
25,30,5,2.327220e+03
25,30,1,6.322146e+03
25,30,2,6.322146e+03
25,30,3,6.322146e+03
25,30,5,1.299060e+03
25,30,1,4.375033e+03
25,30,2,4.375033e+03
25,30,3,4.179308e+03
25,30,5,1.351693e+03
25,30,1,5.358985e+03
25,30,2,5.358985e+03
25,30,3,5.358985e+03
25,30,5,1.364402e+03
25,30,1,1.199301e+04
25,30,2,1.199301e+04
25,30,3,1.199301e+04
25,30,5,1.199301e+04
25,30,1,1.942820e+04
25,30,2,1.942820e+04
25,30,3,1.942820e+04
25,30,5,1.942820e+04
25,30,1,2.643237e+03
25,30,2,2.643237e+03
25,30,3,2.643237e+03
25,30,5,2.643237e+03
25,30,1,6.210262e+03
25,30,2,6.210262e+03
25,30,3,6.210262e+03
25,30,5,6.210262e+03
25,30,1,1.070953e+04
25,30,2,1.070953e+04
25,30,3,1.070953e+04
25,30,5,1.070953e+04
25,30,1,5.912353e+03
25,30,2,5.912353e+03
25,30,3,5.912353e+03
25,30,5,5.912353e+03
25,30,1,6.412059e+03
25,30,2,6.412059e+03
25,30,3,6.412059e+03
25,30,5,1.082382e+03
25,30,1,5.156326e+03
25,30,2,5.156326e+03
25,30,3,5.156326e+03
25,30,5,3.608712e+03
25,30,1,4.550744e+03
25,30,2,4.550744e+03
25,30,3,4.550744e+03
25,30,5,4.550744e+03
25,30,1,1.714202e+04
25,30,2,1.714202e+04
25,30,3,1.714202e+04
25,30,5,1.714202e+04
25,30,1,1.748769e+04
25,30,2,2.775116e+03
25,30,3,2.775116e+03
25,30,5,2.775116e+03
25,30,1,3.421883e+03
25,30,2,3.421883e+03
25,30,3,3.421883e+03
25,30,5,3.421883e+03
25,30,1,1.124024e+04
25,30,2,1.124024e+04
25,30,3,1.124024e+04
25,30,5,1.124024e+04
25,30,1,4.012666e+03
25,30,2,3.946299e+03
