funcid,dim,milestone,error
3,30,1,1.013802e+09
3,30,2,1.013802e+09
3,30,3,1.013802e+09
3,30,5,1.013802e+09
3,30,1,8.873270e+07
3,30,2,8.873270e+07
3,30,3,8.873270e+07
3,30,5,8.873270e+07
3,30,1,5.146747e+08
3,30,2,5.146747e+08
3,30,3,5.146747e+08
3,30,5,5.146747e+08
3,30,1,2.466388e+07
3,30,2,2.466388e+07
3,30,3,2.466388e+07
3,30,5,2.466388e+07
3,30,1,4.857360e+08
3,30,2,4.857360e+08
3,30,3,4.857360e+08
3,30,5,4.857360e+08
3,30,1,7.130058e+07
3,30,2,7.130058e+07
3,30,3,7.130058e+07
3,30,5,7.130058e+07
3,30,1,3.523167e+09
3,30,2,3.523167e+09
3,30,3,3.523167e+09
3,30,5,3.523167e+09
3,30,1,3.658293e+05
3,30,2,3.658293e+05
3,30,3,3.658293e+05
3,30,5,3.658293e+05
3,30,1,1.290971e+06
3,30,2,1.290971e+06
3,30,3,1.290971e+06
3,30,5,1.290971e+06
3,30,1,9.320356e+04
3,30,2,9.320356e+04
3,30,3,9.320356e+04
3,30,5,9.320356e+04
3,30,1,3.260042e+08
3,30,2,3.260042e+08
3,30,3,3.260042e+08
3,30,5,3.260042e+08
3,30,1,1.277014e+08
3,30,2,1.277014e+08
3,30,3,1.277014e+08
3,30,5,9.469803e+04
3,30,1,5.358192e+07
3,30,2,5.358192e+07
3,30,3,5.358192e+07
3,30,5,5.358192e+07
3,30,1,4.054122e+06
3,30,2,4.054122e+06
3,30,3,4.054122e+06
3,30,5,4.054122e+06
3,30,1,2.778520e+06
3,30,2,2.778520e+06
3,30,3,2.778520e+06
3,30,5,2.778520e+06
3,30,1,2.257315e+07
3,30,2,2.257315e+07
3,30,3,2.257315e+07
3,30,5,2.257315e+07
3,30,1,3.583253e+05
3,30,2,3.583253e+05
3,30,3,3.583253e+05
3,30,5,3.583253e+05
3,30,1,4.375319e+08
3,30,2,4.375319e+08
3,30,3,4.375319e+08
3,30,5,4.375319e+08
3,30,1,5.024968e+08
3,30,2,5.024968e+08
3,30,3,5.024968e+08
3,30,5,5.024968e+08
3,30,1,3.663899e+05
3,30,2,3.663899e+05
3,30,3,3.663899e+05
3,30,5,3.663899e+05
3,30,1,2.847614e+05
3,30,2,2.847614e+05
3,30,3,2.847614e+05
3,30,5,2.847614e+05
3,30,1,9.610880e+04
3,30,2,9.610880e+04
3,30,3,9.610880e+04
3,30,5,9.610880e+04
3,30,1,6.246804e+08
3,30,2,6.246804e+08
3,30,3,6.246804e+08
3,30,5,6.246804e+08
3,30,1,2.880119e+05
3,30,2,2.880119e+05
3,30,3,2.880119e+05
3,30,5,9.152334e+04
3,30,1,6.231350e+05
3,30,2,6.231350e+05
3,30,3,6.231350e+05
3,30,5,6.231350e+05
3,30,1,2.718226e+05
3,30,2,2.718226e+05
3,30,3,2.718226e+05
3,30,5,2.718226e+05
3,30,1,2.229178e+05
3,30,2,2.229178e+05
3,30,3,2.229178e+05
3,30,5,2.229178e+05
3,30,1,2.250789e+07
3,30,2,2.250789e+07
3,30,3,2.250789e+07
3,30,5,2.250789e+07
3,30,1,9.268434e+04
3,30,2,9.268434e+04
3,30,3,9.268434e+04
3,30,5,9.268434e+04
3,30,1,3.390726e+05
3,30,2,3.390726e+05
3,30,3,3.390726e+05
3,30,5,3.390726e+05
3,30,1,2.486754e+05
3,30,2,2.486754e+05
3,30,3,2.486754e+05
3,30,5,2.486754e+05
3,30,1,2.791025e+05
3,30,2,2.791025e+05
3,30,3,2.791025e+05
3,30,5,2.791025e+05
3,30,1,9.283562e+04
3,30,2,9.283562e+04
3,30,3,9.283562e+04
3,30,5,9.283562e+04
3,30,1,5.553047e+10
3,30,2,5.553047e+10
3,30,3,5.553047e+10
3,30,5,5.553047e+10
3,30,1,5.701248e+07
3,30,2,5.701248e+07
3,30,3,5.701248e+07
3,30,5,5.701248e+07
3,30,1,1.191120e+05
3,30,2,1.191120e+05
3,30,3,1.191120e+05
3,30,5,1.191120e+05
3,30,1,1.914407e+06
3,30,2,9.621377e+04
3,30,3,9.621377e+04
3,30,5,9.621377e+04
3,30,1,3.963164e+05
3,30,2,3.963164e+05
3,30,3,3.963164e+05
3,30,5,3.963164e+05
3,30,1,3.834552e+09
3,30,2,3.834552e+09
3,30,3,3.834552e+09
3,30,5,3.834552e+09
3,30,1,9.895495e+08
3,30,2,9.895495e+08
3,30,3,9.895495e+08
3,30,5,4.140735e+08
3,30,1,1.030599e+05
3,30,2,1.030599e+05
3,30,3,1.030599e+05
3,30,5,1.030599e+05
3,30,1,5.056834e+09
3,30,2,5.056834e+09
3,30,3,5.056834e+09
3,30,5,5.056834e+09
3,30,1,1.102102e+06
3,30,2,1.102102e+06
3,30,3,1.102102e+06
3,30,5,9.263771e+04
3,30,1,3.369783e+05
3,30,2,3.369783e+05
3,30,3,3.369783e+05
3,30,5,3.369783e+05
3,30,1,2.747178e+07
3,30,2,2.747178e+07
3,30,3,2.747178e+07
3,30,5,2.747178e+07
3,30,1,9.159258e+08
3,30,2,9.159258e+08
3,30,3,9.159258e+08
3,30,5,9.159258e+08
3,30,1,7.188939e+08
3,30,2,7.188939e+08
3,30,3,7.188939e+08
3,30,5,7.188939e+08
3,30,1,1.524818e+10
3,30,2,1.524818e+10
3,30,3,9.164346e+04
3,30,5,9.161805e+04
3,30,1,2.752637e+09
3,30,2,2.752637e+09
3,30,3,2.752637e+09
3,30,5,2.752637e+09
3,30,1,1.981252e+08
3,30,2,1.981252e+08
3,30,3,1.981252e+08
3,30,5,1.981252e+08
3,30,1,1.066492e+08
3,30,2,1.066492e+08
3,30,3,1.066492e+08
3,30,5,1.066492e+08
3,30,1,1.150529e+08
3,30,2,1.150529e+08
3,30,3,1.150529e+08
3,30,5,9.262553e+04
3,30,1,1.315979e+05
3,30,2,1.315979e+05
3,30,3,1.315979e+05
3,30,5,1.315979e+05
3,30,1,8.713468e+09
3,30,2,8.713468e+09
3,30,3,8.713468e+09
3,30,5,8.713468e+09
3,30,1,7.077244e+09
3,30,2,7.077244e+09
3,30,3,7.077244e+09
3,30,5,7.077244e+09
3,30,1,8.783083e+09
3,30,2,9.054062e+04
3,30,3,9.054062e+04
3,30,5,9.054062e+04
3,30,1,1.591194e+09
3,30,2,1.591194e+09
3,30,3,1.591194e+09
3,30,5,1.591194e+09
3,30,1,1.531682e+09
3,30,2,1.531682e+09
3,30,3,1.531682e+09
3,30,5,1.531682e+09
3,30,1,6.785041e+09
3,30,2,6.785041e+09
3,30,3,6.785041e+09
3,30,5,6.785041e+09
3,30,1,9.658043e+06
3,30,2,9.658043e+06
3,30,3,9.658043e+06
3,30,5,9.658043e+06
3,30,1,2.863411e+08
3,30,2,2.863411e+08
3,30,3,2.863411e+08
3,30,5,2.863411e+08
3,30,1,1.248107e+07
3,30,2,1.248107e+07
3,30,3,1.248107e+07
3,30,5,1.248107e+07
3,30,1,1.379402e+08
3,30,2,1.379402e+08
3,30,3,1.379402e+08
3,30,5,1.379402e+08
3,30,1,1.566262e+10
3,30,2,1.566262e+10
3,30,3,1.566262e+10
3,30,5,1.566262e+10
3,30,1,7.781296e+09
3,30,2,7.781296e+09
3,30,3,7.781296e+09
3,30,5,7.781296e+09
3,30,1,7.249059e+07
3,30,2,3.488256e+06
3,30,3,3.488256e+06
3,30,5,3.488256e+06
3,30,1,5.306390e+05
3,30,2,5.306390e+05
3,30,3,5.306390e+05
3,30,5,5.306390e+05
3,30,1,1.384376e+07
3,30,2,1.384376e+07
3,30,3,1.384376e+07
3,30,5,1.384376e+07
3,30,1,3.848632e+06
3,30,2,3.848632e+06
3,30,3,3.848632e+06
3,30,5,3.848632e+06
3,30,1,1.324738e+07
3,30,2,1.324738e+07
3,30,3,1.324738e+07
3,30,5,1.324738e+07
3,30,1,8.207024e+05
3,30,2,8.207024e+05
3,30,3,8.207024e+05
3,30,5,8.207024e+05
3,30,1,9.861446e+05
3,30,2,9.861446e+05
3,30,3,9.861446e+05
3,30,5,9.861446e+05
3,30,1,2.007751e+05
3,30,2,2.007751e+05
3,30,3,2.007751e+05
3,30,5,2.007751e+05
3,30,1,2.434642e+09
3,30,2,2.434642e+09
3,30,3,2.434642e+09
3,30,5,1.726832e+09
3,30,1,8.970818e+04
3,30,2,8.970818e+04
3,30,3,8.970818e+04
3,30,5,8.970818e+04
3,30,1,2.712089e+08
3,30,2,2.712089e+08
3,30,3,2.712089e+08
3,30,5,2.712089e+08
3,30,1,3.719440e+06
3,30,2,3.719440e+06
3,30,3,3.719440e+06
3,30,5,9.191980e+04
3,30,1,1.862482e+07
3,30,2,1.862482e+07
3,30,3,1.862482e+07
3,30,5,1.862482e+07
3,30,1,9.945971e+07
3,30,2,9.945971e+07
3,30,3,9.945971e+07
3,30,5,9.945971e+07
3,30,1,7.220068e+05
3,30,2,7.220068e+05
3,30,3,7.220068e+05
3,30,5,7.220068e+05
3,30,1,2.718770e+05
3,30,2,2.718770e+05
3,30,3,2.718770e+05
3,30,5,2.718770e+05
3,30,1,1.531674e+06
3,30,2,1.531674e+06
3,30,3,1.531674e+06
3,30,5,1.531674e+06
3,30,1,8.877368e+07
3,30,2,8.877368e+07
3,30,3,8.877368e+07
3,30,5,8.877368e+07
3,30,1,8.557770e+08
3,30,2,8.557770e+08
3,30,3,8.557770e+08
3,30,5,8.557770e+08
3,30,1,1.358175e+11
3,30,2,1.358175e+11
3,30,3,1.358175e+11
3,30,5,1.358175e+11
3,30,1,3.027866e+05
3,30,2,3.027866e+05
3,30,3,3.027866e+05
3,30,5,3.027866e+05
3,30,1,2.379600e+06
3,30,2,2.379600e+06
3,30,3,2.379600e+06
3,30,5,2.379600e+06
3,30,1,4.306794e+05
3,30,2,4.306794e+05
3,30,3,4.306794e+05
3,30,5,4.306794e+05
3,30,1,6.456047e+07
3,30,2,6.456047e+07
3,30,3,6.456047e+07
3,30,5,6.456047e+07
3,30,1,4.769198e+09
3,30,2,4.769198e+09
3,30,3,4.769198e+09
3,30,5,4.769198e+09
3,30,1,1.493499e+06
3,30,2,1.493499e+06
3,30,3,1.493499e+06
3,30,5,1.493499e+06
3,30,1,5.093446e+05
3,30,2,5.093446e+05
3,30,3,5.093446e+05
3,30,5,9.432593e+04
3,30,1,3.031223e+05
3,30,2,3.031223e+05
3,30,3,3.031223e+05
