funcid,dim,milestone,error
16,30,1,9.892425e+03
16,30,2,9.892425e+03
16,30,3,9.892425e+03
16,30,5,9.892425e+03
16,30,1,1.188267e+04
16,30,2,1.188267e+04
16,30,3,1.188267e+04
16,30,5,1.188267e+04
16,30,1,5.728228e+03
16,30,2,5.728228e+03
16,30,3,5.728228e+03
16,30,5,5.728228e+03
16,30,1,9.828992e+03
16,30,2,9.828992e+03
16,30,3,9.828992e+03
16,30,5,9.828992e+03
16,30,1,9.709517e+03
16,30,2,9.709517e+03
16,30,3,9.709517e+03
16,30,5,9.709517e+03
16,30,1,5.285466e+03
16,30,2,5.285466e+03
16,30,3,5.285466e+03
16,30,5,5.285466e+03
16,30,1,8.210360e+03
16,30,2,8.210360e+03
16,30,3,8.210360e+03
16,30,5,8.210360e+03
16,30,1,1.217420e+04
16,30,2,1.217420e+04
16,30,3,1.217420e+04
16,30,5,1.217420e+04
16,30,1,9.414947e+03
16,30,2,9.414947e+03
16,30,3,9.414947e+03
16,30,5,9.414947e+03
16,30,1,3.964054e+03
16,30,2,3.964054e+03
16,30,3,3.964054e+03
16,30,5,3.964054e+03
16,30,1,4.972925e+03
16,30,2,4.972925e+03
16,30,3,4.972925e+03
16,30,5,4.972925e+03
16,30,1,4.726038e+03
16,30,2,4.726038e+03
16,30,3,4.726038e+03
16,30,5,4.726038e+03
16,30,1,9.076901e+03
16,30,2,9.076901e+03
16,30,3,9.076901e+03
16,30,5,9.076901e+03
16,30,1,7.436701e+03
16,30,2,7.436701e+03
16,30,3,7.436701e+03
16,30,5,7.436701e+03
16,30,1,1.210089e+04
16,30,2,1.127525e+04
16,30,3,1.127525e+04
16,30,5,1.127525e+04
16,30,1,7.957860e+03
16,30,2,7.957860e+03
16,30,3,7.957860e+03
16,30,5,7.957860e+03
16,30,1,7.752474e+03
16,30,2,7.752474e+03
16,30,3,7.752474e+03
16,30,5,7.752474e+03
16,30,1,1.021462e+04
16,30,2,1.021462e+04
16,30,3,1.021462e+04
16,30,5,1.021462e+04
16,30,1,9.507750e+03
16,30,2,9.507750e+03
16,30,3,9.507750e+03
16,30,5,9.507750e+03
16,30,1,5.651028e+03
16,30,2,5.651028e+03
16,30,3,5.651028e+03
16,30,5,5.651028e+03
16,30,1,6.773110e+03
16,30,2,6.773110e+03
16,30,3,6.773110e+03
16,30,5,6.773110e+03
16,30,1,7.745441e+03
16,30,2,7.745441e+03
16,30,3,7.745441e+03
16,30,5,7.745441e+03
16,30,1,1.036951e+04
16,30,2,1.036951e+04
16,30,3,1.036951e+04
16,30,5,1.036951e+04
16,30,1,8.650592e+03
16,30,2,8.650592e+03
16,30,3,8.650592e+03
16,30,5,8.650592e+03
16,30,1,4.819759e+03
16,30,2,4.819759e+03
16,30,3,4.819759e+03
16,30,5,4.819759e+03
16,30,1,9.283833e+03
16,30,2,9.283833e+03
16,30,3,9.283833e+03
16,30,5,9.283833e+03
16,30,1,9.323835e+03
16,30,2,9.323835e+03
16,30,3,9.323835e+03
16,30,5,9.323835e+03
16,30,1,4.095579e+03
16,30,2,4.095579e+03
16,30,3,4.095579e+03
16,30,5,4.095579e+03
16,30,1,6.831604e+03
16,30,2,6.831604e+03
16,30,3,6.831604e+03
16,30,5,6.831604e+03
16,30,1,6.468580e+03
16,30,2,6.468580e+03
16,30,3,6.468580e+03
16,30,5,6.468580e+03
16,30,1,1.404700e+04
16,30,2,1.404700e+04
16,30,3,1.404700e+04
16,30,5,1.404700e+04
16,30,1,1.141818e+04
16,30,2,1.141818e+04
16,30,3,1.141818e+04
16,30,5,1.141818e+04
16,30,1,6.418742e+03
16,30,2,6.418742e+03
16,30,3,6.418742e+03
16,30,5,6.418742e+03
16,30,1,1.063553e+04
16,30,2,1.063553e+04
16,30,3,1.063553e+04
16,30,5,1.063553e+04
16,30,1,9.812867e+03
16,30,2,9.812867e+03
16,30,3,9.812867e+03
16,30,5,9.812867e+03
16,30,1,5.116811e+03
16,30,2,5.116811e+03
16,30,3,5.116811e+03
16,30,5,5.116811e+03
16,30,1,5.671408e+03
16,30,2,5.671408e+03
16,30,3,5.671408e+03
16,30,5,5.671408e+03
16,30,1,8.696227e+03
16,30,2,8.696227e+03
16,30,3,8.696227e+03
16,30,5,8.696227e+03
16,30,1,9.823121e+03
16,30,2,9.823121e+03
16,30,3,9.823121e+03
16,30,5,9.823121e+03
16,30,1,1.619144e+04
16,30,2,1.619144e+04
16,30,3,1.619144e+04
16,30,5,1.619144e+04
16,30,1,5.190017e+03
16,30,2,5.190017e+03
16,30,3,5.190017e+03
16,30,5,5.190017e+03
16,30,1,7.192697e+03
16,30,2,7.192697e+03
16,30,3,7.192697e+03
16,30,5,7.192697e+03
16,30,1,7.193069e+03
16,30,2,7.030094e+03
16,30,3,6.111993e+03
16,30,5,6.111993e+03
16,30,1,1.330074e+04
16,30,2,1.330074e+04
16,30,3,1.330074e+04
16,30,5,1.330074e+04
16,30,1,8.512005e+03
16,30,2,8.512005e+03
16,30,3,8.512005e+03
16,30,5,7.871581e+03
16,30,1,8.069129e+03
16,30,2,8.069129e+03
16,30,3,8.069129e+03
16,30,5,8.069129e+03
16,30,1,5.187523e+03
16,30,2,5.187523e+03
16,30,3,5.187523e+03
16,30,5,5.187523e+03
16,30,1,6.828512e+03
16,30,2,6.828512e+03
16,30,3,6.828512e+03
16,30,5,6.828512e+03
16,30,1,1.055482e+04
16,30,2,1.055482e+04
16,30,3,1.055482e+04
16,30,5,1.055482e+04
16,30,1,7.399791e+03
16,30,2,7.399791e+03
16,30,3,7.399791e+03
16,30,5,7.399791e+03
16,30,1,4.331078e+03
16,30,2,4.331078e+03
16,30,3,4.331078e+03
16,30,5,4.331078e+03
16,30,1,6.597510e+03
16,30,2,6.597510e+03
16,30,3,6.597510e+03
16,30,5,6.597510e+03
16,30,1,7.797368e+03
16,30,2,7.797368e+03
16,30,3,7.797368e+03
16,30,5,7.797368e+03
16,30,1,6.451193e+03
16,30,2,6.451193e+03
16,30,3,6.451193e+03
16,30,5,6.451193e+03
16,30,1,5.022758e+03
16,30,2,5.022758e+03
16,30,3,5.022758e+03
16,30,5,5.022758e+03
16,30,1,5.764235e+03
16,30,2,5.764235e+03
16,30,3,5.764235e+03
16,30,5,5.764235e+03
16,30,1,1.045573e+04
