funcid,dim,milestone,error
4,30,1,2.765855e+04
4,30,2,2.765855e+04
4,30,3,2.765855e+04
4,30,5,2.765855e+04
4,30,1,5.145003e+04
4,30,2,5.145003e+04
4,30,3,5.145003e+04
4,30,5,5.145003e+04
4,30,1,5.559816e+04
4,30,2,5.559816e+04
4,30,3,5.559816e+04
4,30,5,5.559816e+04
4,30,1,2.619133e+04
4,30,2,2.619133e+04
4,30,3,2.619133e+04
4,30,5,2.619133e+04
4,30,1,6.586883e+04
4,30,2,6.586883e+04
4,30,3,6.586883e+04
4,30,5,6.586883e+04
4,30,1,2.641961e+04
4,30,2,2.641961e+04
4,30,3,2.641961e+04
4,30,5,2.641961e+04
4,30,1,3.184533e+04
4,30,2,3.184533e+04
4,30,3,3.184533e+04
4,30,5,3.184533e+04
4,30,1,4.051576e+04
4,30,2,4.051576e+04
4,30,3,4.051576e+04
4,30,5,4.051576e+04
4,30,1,6.255612e+04
4,30,2,6.255612e+04
4,30,3,6.255612e+04
4,30,5,6.255612e+04
4,30,1,4.162221e+04
4,30,2,4.162221e+04
4,30,3,4.162221e+04
4,30,5,4.162221e+04
4,30,1,2.749090e+04
4,30,2,2.231368e+04
4,30,3,2.231368e+04
4,30,5,2.231368e+04
4,30,1,2.910980e+04
4,30,2,2.559372e+04
4,30,3,2.559372e+04
4,30,5,1.970464e+04
4,30,1,2.785368e+04
4,30,2,2.755547e+04
4,30,3,2.755547e+04
4,30,5,2.475996e+04
4,30,1,4.359694e+04
4,30,2,4.359694e+04
4,30,3,4.359694e+04
4,30,5,4.359694e+04
4,30,1,1.979425e+04
4,30,2,1.979425e+04
4,30,3,1.979425e+04
4,30,5,1.979425e+04
4,30,1,2.079029e+04
4,30,2,2.079029e+04
4,30,3,2.079029e+04
4,30,5,2.079029e+04
4,30,1,5.359391e+04
4,30,2,5.359391e+04
4,30,3,5.359391e+04
4,30,5,1.727546e+04
4,30,1,3.212805e+04
4,30,2,3.212805e+04
4,30,3,3.212805e+04
4,30,5,3.212805e+04
4,30,1,4.554609e+04
4,30,2,4.554609e+04
4,30,3,4.554609e+04
4,30,5,4.554609e+04
4,30,1,2.205483e+04
4,30,2,2.071189e+04
4,30,3,2.071189e+04
4,30,5,2.071189e+04
4,30,1,2.217627e+04
4,30,2,2.217627e+04
4,30,3,2.217627e+04
4,30,5,2.217627e+04
4,30,1,1.976539e+04
4,30,2,1.976539e+04
4,30,3,1.976539e+04
4,30,5,1.976539e+04
4,30,1,2.372331e+04
4,30,2,2.372331e+04
4,30,3,2.372331e+04
4,30,5,2.372331e+04
4,30,1,2.275662e+04
4,30,2,2.275662e+04
4,30,3,2.275662e+04
4,30,5,2.275662e+04
4,30,1,3.024078e+04
4,30,2,3.024078e+04
4,30,3,2.459016e+04
4,30,5,2.459016e+04
4,30,1,4.417600e+04
4,30,2,4.417600e+04
4,30,3,4.417600e+04
4,30,5,4.417600e+04
