funcid,dim,milestone,error
22,30,1,9.367231e+03
22,30,2,9.367231e+03
22,30,3,9.367231e+03
22,30,5,9.367231e+03
22,30,1,8.523999e+03
22,30,2,8.523999e+03
22,30,3,8.523999e+03
22,30,5,8.523999e+03
22,30,1,9.292115e+03
22,30,2,9.292115e+03
22,30,3,9.292115e+03
22,30,5,8.432791e+03
22,30,1,9.604859e+03
22,30,2,9.604859e+03
22,30,3,9.604859e+03
22,30,5,9.604859e+03
22,30,1,8.996766e+03
22,30,2,8.996766e+03
22,30,3,8.996766e+03
22,30,5,8.996766e+03
22,30,1,9.871674e+03
22,30,2,9.871674e+03
22,30,3,9.871674e+03
22,30,5,9.871674e+03
22,30,1,1.030977e+04
22,30,2,1.030977e+04
22,30,3,1.030977e+04
22,30,5,9.376110e+03
22,30,1,9.388581e+03
22,30,2,9.388581e+03
22,30,3,9.388581e+03
22,30,5,9.388581e+03
22,30,1,9.167238e+03
22,30,2,9.167238e+03
22,30,3,9.167238e+03
22,30,5,9.167238e+03
22,30,1,9.211370e+03
22,30,2,9.211370e+03
22,30,3,9.211370e+03
22,30,5,9.211370e+03
22,30,1,9.172784e+03
22,30,2,9.172784e+03
22,30,3,9.172784e+03
22,30,5,9.172784e+03
22,30,1,9.797723e+03
22,30,2,9.797723e+03
22,30,3,9.797723e+03
22,30,5,9.797723e+03
22,30,1,9.617690e+03
22,30,2,9.058001e+03
22,30,3,9.058001e+03
22,30,5,9.058001e+03
22,30,1,1.073979e+04
22,30,2,1.073979e+04
22,30,3,1.073979e+04
22,30,5,1.073979e+04
22,30,1,1.051191e+04
22,30,2,1.051191e+04
22,30,3,1.051191e+04
22,30,5,1.027355e+04
22,30,1,9.829999e+03
22,30,2,9.829999e+03
22,30,3,9.829999e+03
22,30,5,8.930519e+03
22,30,1,1.000251e+04
22,30,2,1.000251e+04
22,30,3,1.000251e+04
22,30,5,1.000251e+04
22,30,1,8.039834e+03
22,30,2,8.039834e+03
22,30,3,8.039834e+03
22,30,5,8.039834e+03
22,30,1,8.279429e+03
22,30,2,8.279429e+03
22,30,3,8.279429e+03
22,30,5,7.104682e+03
22,30,1,9.298037e+03
22,30,2,9.298037e+03
22,30,3,9.298037e+03
22,30,5,9.298037e+03
22,30,1,8.310380e+03
22,30,2,8.310380e+03
22,30,3,8.310380e+03
22,30,5,8.310380e+03
22,30,1,8.979036e+03
22,30,2,8.979036e+03
22,30,3,8.979036e+03
22,30,5,8.979036e+03
22,30,1,9.470184e+03
22,30,2,9.470184e+03
22,30,3,9.470184e+03
22,30,5,9.470184e+03
22,30,1,9.921721e+03
22,30,2,9.921721e+03
22,30,3,9.921721e+03
22,30,5,9.921721e+03
22,30,1,8.801925e+03
22,30,2,8.774037e+03
22,30,3,8.774037e+03
22,30,5,8.774037e+03
22,30,1,9.413914e+03
22,30,2,9.413914e+03
22,30,3,9.413914e+03
22,30,5,9.413914e+03
22,30,1,9.940697e+03
22,30,2,9.940697e+03
22,30,3,9.940697e+03
22,30,5,9.940697e+03
22,30,1,1.024727e+04
22,30,2,1.024727e+04
22,30,3,1.024727e+04
22,30,5,1.024727e+04
22,30,1,1.003268e+04
22,30,2,1.003268e+04
22,30,3,1.003268e+04
