funcid,dim,milestone,error
20,30,1,1.986899e+03
20,30,2,1.961497e+03
20,30,3,1.929840e+03
20,30,5,1.929840e+03
20,30,10,1.929840e+03
20,30,20,1.929840e+03
20,30,30,1.929840e+03
20,30,40,1.929840e+03
20,30,50,1.929840e+03
20,30,1,2.016630e+03
20,30,2,2.016630e+03
20,30,3,2.016630e+03
20,30,5,2.016630e+03
20,30,10,2.016630e+03
20,30,20,1.918952e+03
20,30,30,1.918952e+03
20,30,40,1.450916e+03
20,30,50,1.359917e+03
20,30,1,1.972409e+03
20,30,2,1.972409e+03
20,30,3,1.972409e+03
20,30,5,1.972409e+03
20,30,10,1.972409e+03
20,30,20,1.972409e+03
20,30,30,1.972409e+03
20,30,40,1.972409e+03
20,30,50,1.972409e+03
20,30,1,1.930900e+03
20,30,2,1.930900e+03
20,30,3,1.417658e+03
20,30,5,1.417658e+03
20,30,10,1.417658e+03
20,30,20,1.417658e+03
20,30,30,1.417658e+03
20,30,40,1.417658e+03
20,30,50,1.332876e+03
20,30,1,1.491486e+03
20,30,2,1.491486e+03
20,30,3,1.491486e+03
20,30,5,1.491486e+03
20,30,10,1.491486e+03
20,30,20,1.491486e+03
20,30,30,1.491486e+03
20,30,40,1.491486e+03
20,30,50,1.491486e+03
20,30,1,1.825890e+03
20,30,2,1.825890e+03
20,30,3,1.825890e+03
20,30,5,1.825890e+03
20,30,10,1.825890e+03
20,30,20,1.825890e+03
20,30,30,1.825890e+03
20,30,40,1.434686e+03
20,30,50,1.434686e+03
20,30,1,1.623212e+03
20,30,2,1.623212e+03
20,30,3,1.623212e+03
20,30,5,1.623212e+03
20,30,10,1.623212e+03
20,30,20,1.623212e+03
20,30,30,1.623212e+03
20,30,40,1.623212e+03
20,30,50,1.623212e+03
20,30,1,1.607979e+03
20,30,2,1.341670e+03
20,30,3,1.341670e+03
20,30,5,1.341670e+03
20,30,10,1.341670e+03
20,30,20,1.341670e+03
20,30,30,1.341670e+03
20,30,40,1.341670e+03
20,30,50,1.341670e+03
20,30,1,1.771323e+03
20,30,2,1.668991e+03
20,30,3,1.668991e+03
20,30,5,1.668991e+03
20,30,10,9.945601e+02
20,30,20,9.945601e+02
20,30,30,9.945601e+02
20,30,40,9.945601e+02
20,30,50,9.945601e+02
20,30,1,1.858948e+03
20,30,2,1.573419e+03
20,30,3,1.573419e+03
20,30,5,1.573419e+03
20,30,10,1.573419e+03
20,30,20,1.573419e+03
20,30,30,1.573419e+03
20,30,40,1.573419e+03
20,30,50,1.573419e+03
20,30,1,1.509044e+03
20,30,2,1.509044e+03
20,30,3,1.509044e+03
20,30,5,1.509044e+03
20,30,10,1.509044e+03
20,30,20,1.509044e+03
20,30,30,1.509044e+03
20,30,40,1.509044e+03
20,30,50,1.509044e+03
20,30,1,1.443715e+03
20,30,2,1.443715e+03
20,30,3,1.443715e+03
20,30,5,1.443715e+03
20,30,10,1.443715e+03
20,30,20,1.443715e+03
20,30,30,1.443715e+03
20,30,40,1.443715e+03
20,30,50,1.403341e+03
20,30,1,1.478448e+03
20,30,2,1.478448e+03
20,30,3,1.478448e+03
20,30,5,1.478448e+03
20,30,10,1.478448e+03
20,30,20,1.478448e+03
20,30,30,1.478448e+03
20,30,40,1.478448e+03
20,30,50,1.478448e+03
20,30,1,1.804275e+03
20,30,2,1.804275e+03
20,30,3,1.804275e+03
20,30,5,1.804275e+03
20,30,10,1.804275e+03
20,30,20,1.804275e+03
20,30,30,1.804275e+03
20,30,40,1.804275e+03
20,30,50,1.804275e+03
20,30,1,1.861779e+03
20,30,2,1.861779e+03
20,30,3,1.861779e+03
20,30,5,1.610806e+03
20,30,10,1.610806e+03
20,30,20,1.610806e+03
20,30,30,1.610806e+03
20,30,40,1.179531e+03
20,30,50,1.033720e+03
20,30,1,1.617334e+03
20,30,2,1.617334e+03
20,30,3,1.617334e+03
20,30,5,1.617334e+03
20,30,10,1.617334e+03
20,30,20,1.617334e+03
20,30,30,1.617334e+03
20,30,40,1.617334e+03
20,30,50,1.617334e+03
20,30,1,1.946319e+03
20,30,2,1.946319e+03
20,30,3,1.946319e+03
20,30,5,1.946319e+03
20,30,10,1.946319e+03
20,30,20,1.946319e+03
20,30,30,1.946319e+03
20,30,40,1.946319e+03
20,30,50,1.946319e+03
20,30,1,2.062515e+03
20,30,2,2.062515e+03
20,30,3,2.062515e+03
20,30,5,2.062515e+03
20,30,10,2.062515e+03
20,30,20,2.062515e+03
20,30,30,2.062515e+03
20,30,40,2.062515e+03
20,30,50,2.062515e+03
20,30,1,1.698904e+03
20,30,2,1.698904e+03
20,30,3,1.698904e+03
20,30,5,1.698904e+03
20,30,10,1.698904e+03
20,30,20,1.698904e+03
20,30,30,1.698904e+03
20,30,40,1.698904e+03
20,30,50,1.698904e+03
20,30,1,1.825294e+03
20,30,2,1.825294e+03
20,30,3,1.825294e+03
20,30,5,1.825294e+03
20,30,10,1.825294e+03
20,30,20,1.825294e+03
20,30,30,1.825294e+03
20,30,40,1.331905e+03
20,30,50,1.331905e+03
20,30,1,2.055603e+03
20,30,2,2.055603e+03
20,30,3,2.055603e+03
20,30,5,2.055603e+03
20,30,10,2.055603e+03
20,30,20,2.055603e+03
20,30,30,2.055603e+03
20,30,40,2.055603e+03
20,30,50,2.055603e+03
20,30,1,1.349958e+03
20,30,2,1.349958e+03
20,30,3,1.349958e+03
20,30,5,1.349958e+03
20,30,10,1.349958e+03
20,30,20,1.349958e+03
20,30,30,1.349958e+03
20,30,40,1.349958e+03
20,30,50,1.212962e+03
20,30,1,1.354449e+03
20,30,2,1.271404e+03
20,30,3,1.202299e+03
20,30,5,1.202299e+03
20,30,10,1.202299e+03
20,30,20,1.202299e+03
20,30,30,1.202299e+03
20,30,40,1.202299e+03
20,30,50,1.202299e+03
20,30,1,1.989637e+03
20,30,2,1.692313e+03
20,30,3,1.692313e+03
20,30,5,1.692313e+03
20,30,10,1.692313e+03
20,30,20,1.692313e+03
20,30,30,1.137963e+03
20,30,40,1.136841e+03
20,30,50,1.136841e+03
20,30,1,1.958036e+03
20,30,2,1.904827e+03
20,30,3,1.904827e+03
20,30,5,1.904827e+03
20,30,10,1.904827e+03
20,30,20,1.904827e+03
20,30,30,1.904827e+03
20,30,40,1.904827e+03
20,30,50,1.904827e+03
20,30,1,2.079288e+03
20,30,2,2.079288e+03
20,30,3,2.079288e+03
20,30,5,1.718729e+03
20,30,10,1.679292e+03
20,30,20,1.679292e+03
20,30,30,1.679292e+03
20,30,40,1.679292e+03
20,30,50,1.679292e+03
20,30,1,1.137836e+03
20,30,2,1.137836e+03
20,30,3,1.137836e+03
20,30,5,1.137836e+03
20,30,10,1.137836e+03
20,30,20,1.137836e+03
20,30,30,1.137836e+03
20,30,40,1.137836e+03
20,30,50,1.137836e+03
20,30,1,1.744395e+03
20,30,2,1.744395e+03
20,30,3,1.744395e+03
20,30,5,1.744395e+03
20,30,10,1.744395e+03
20,30,20,1.744395e+03
20,30,30,1.744395e+03
20,30,40,1.744395e+03
20,30,50,1.744395e+03
20,30,1,1.380414e+03
20,30,2,1.363439e+03
20,30,3,1.363439e+03
20,30,5,1.363439e+03
20,30,10,1.363439e+03
20,30,20,1.363439e+03
20,30,30,1.363439e+03
20,30,40,1.363439e+03
20,30,50,1.363439e+03
20,30,1,1.771196e+03
20,30,2,1.771196e+03
20,30,3,1.771196e+03
20,30,5,1.771196e+03
20,30,10,1.771196e+03
20,30,20,1.771196e+03
20,30,30,1.771196e+03
20,30,40,1.771196e+03
20,30,50,1.771196e+03
20,30,1,2.002842e+03
20,30,2,2.002842e+03
20,30,3,2.002842e+03
20,30,5,2.002842e+03
20,30,10,2.002842e+03
20,30,20,2.002842e+03
20,30,30,2.002842e+03
20,30,40,1.696571e+03
20,30,50,1.354553e+03
20,30,1,1.670324e+03
20,30,2,1.670324e+03
20,30,3,1.670324e+03
20,30,5,1.670324e+03
20,30,10,1.670324e+03
20,30,20,1.670324e+03
20,30,30,1.232129e+03
20,30,40,1.232129e+03
20,30,50,1.232129e+03
20,30,1,1.946038e+03
20,30,2,1.946038e+03
20,30,3,1.946038e+03
20,30,5,1.946038e+03
20,30,10,1.946038e+03
20,30,20,1.637284e+03
20,30,30,1.637284e+03
20,30,40,1.637284e+03
20,30,50,1.029969e+03
20,30,1,1.899530e+03
20,30,2,1.899530e+03
20,30,3,1.899530e+03
20,30,5,1.472457e+03
20,30,10,1.472457e+03
20,30,20,1.472457e+03
20,30,30,1.228316e+03
20,30,40,1.228316e+03
20,30,50,1.228316e+03
20,30,1,2.244064e+03
20,30,2,1.868059e+03
20,30,3,1.868059e+03
20,30,5,1.868059e+03
20,30,10,1.868059e+03
20,30,20,1.498439e+03
20,30,30,1.213679e+03
20,30,40,1.173167e+03
20,30,50,1.173167e+03
20,30,1,1.990482e+03
20,30,2,1.990482e+03
20,30,3,1.990482e+03
20,30,5,1.990482e+03
20,30,10,1.990482e+03
20,30,20,1.990482e+03
20,30,30,1.990482e+03
20,30,40,1.990482e+03
20,30,50,1.990482e+03
20,30,1,1.897737e+03
20,30,2,1.897737e+03
20,30,3,1.897737e+03
20,30,5,1.897737e+03
20,30,10,1.897737e+03
20,30,20,1.897737e+03
20,30,30,1.876073e+03
20,30,40,8.827559e+02
20,30,50,8.777680e+02
20,30,1,1.578390e+03
20,30,2,1.578390e+03
20,30,3,1.578390e+03
20,30,5,1.578390e+03
20,30,10,1.578390e+03
20,30,20,1.578390e+03
20,30,30,1.578390e+03
20,30,40,1.578390e+03
20,30,50,1.116399e+03
20,30,1,1.292114e+03
20,30,2,1.292114e+03
20,30,3,1.292114e+03
20,30,5,1.292114e+03
20,30,10,1.292114e+03
20,30,20,1.292114e+03
20,30,30,1.292114e+03
20,30,40,1.292114e+03
20,30,50,1.292114e+03
20,30,1,1.605979e+03
20,30,2,1.605979e+03
20,30,3,1.605979e+03
20,30,5,1.605979e+03
20,30,10,1.605979e+03
20,30,20,1.605979e+03
20,30,30,1.109007e+03
20,30,40,9.073559e+02
20,30,50,8.144974e+02
20,30,1,1.601311e+03
20,30,2,1.465728e+03
20,30,3,1.465728e+03
20,30,5,1.465728e+03
20,30,10,1.465728e+03
20,30,20,1.465728e+03
20,30,30,1.465728e+03
20,30,40,1.465728e+03
20,30,50,1.465728e+03
20,30,1,2.097111e+03
20,30,2,2.097111e+03
20,30,3,2.097111e+03
20,30,5,2.097111e+03
20,30,10,2.097111e+03
20,30,20,2.097111e+03
20,30,30,2.097111e+03
20,30,40,2.097111e+03
20,30,50,2.097111e+03
20,30,1,1.530471e+03
20,30,2,1.530471e+03
20,30,3,1.530471e+03
20,30,5,1.530471e+03
20,30,10,1.530471e+03
20,30,20,1.530471e+03
20,30,30,1.530471e+03
20,30,40,1.530471e+03
20,30,50,1.530471e+03
20,30,1,1.845772e+03
20,30,2,1.845772e+03
20,30,3,1.677368e+03
20,30,5,1.324772e+03
20,30,10,1.324772e+03
20,30,20,1.324772e+03
20,30,30,1.324772e+03
20,30,40,1.324772e+03
20,30,50,1.324772e+03
20,30,1,1.985544e+03
20,30,2,1.985544e+03
20,30,3,1.985544e+03
20,30,5,1.985544e+03
20,30,10,1.517325e+03
20,30,20,1.272567e+03
20,30,30,1.226700e+03
20,30,40,1.226700e+03
20,30,50,1.226700e+03
20,30,1,1.475866e+03
20,30,2,1.475866e+03
20,30,3,1.475866e+03
20,30,5,1.255982e+03
20,30,10,1.255982e+03
20,30,20,1.255982e+03
20,30,30,1.255982e+03
20,30,40,1.255982e+03
20,30,50,1.191116e+03
20,30,1,1.454053e+03
20,30,2,1.454053e+03
20,30,3,1.454053e+03
20,30,5,1.454053e+03
20,30,10,1.454053e+03
20,30,20,1.454053e+03
20,30,30,1.454053e+03
20,30,40,1.454053e+03
20,30,50,1.454053e+03
20,30,1,2.080605e+03
20,30,2,2.080605e+03
20,30,3,2.080605e+03
20,30,5,2.080605e+03
20,30,10,2.080605e+03
20,30,20,2.080605e+03
20,30,30,2.080605e+03
20,30,40,2.080605e+03
20,30,50,1.541444e+03
20,30,1,1.696108e+03
20,30,2,1.696108e+03
20,30,3,1.696108e+03
20,30,5,1.696108e+03
20,30,10,1.696108e+03
20,30,20,1.696108e+03
20,30,30,1.696108e+03
20,30,40,1.696108e+03
20,30,50,1.696108e+03
20,30,1,1.923655e+03
20,30,2,1.923655e+03
20,30,3,1.923655e+03
20,30,5,1.923655e+03
20,30,10,1.923655e+03
20,30,20,1.923655e+03
20,30,30,1.923655e+03
20,30,40,1.923655e+03
20,30,50,1.923655e+03
20,30,1,1.790174e+03
20,30,2,1.790174e+03
20,30,3,1.790174e+03
20,30,5,1.790174e+03
20,30,10,1.790174e+03
20,30,20,1.790174e+03
20,30,30,1.790174e+03
20,30,40,1.790174e+03
20,30,50,1.790174e+03
