funcid,dim,milestone,error
10,30,1,7.966911e+03
10,30,2,7.966911e+03
10,30,3,7.966911e+03
10,30,5,7.966911e+03
10,30,10,7.966911e+03
10,30,20,7.966911e+03
10,30,30,7.966911e+03
10,30,40,7.966911e+03
10,30,50,7.966911e+03
10,30,1,9.106190e+03
10,30,2,9.106190e+03
10,30,3,9.106190e+03
10,30,5,9.106190e+03
10,30,10,9.106190e+03
10,30,20,9.106190e+03
10,30,30,9.106190e+03
10,30,40,9.106190e+03
10,30,50,6.191446e+03
10,30,1,9.639320e+03
10,30,2,9.639320e+03
10,30,3,9.639320e+03
10,30,5,9.639320e+03
10,30,10,9.639320e+03
10,30,20,9.639320e+03
10,30,30,9.639320e+03
10,30,40,8.414154e+03
10,30,50,8.414154e+03
10,30,1,8.669695e+03
10,30,2,8.669695e+03
10,30,3,8.669695e+03
10,30,5,8.669695e+03
10,30,10,8.669695e+03
10,30,20,8.669695e+03
10,30,30,8.669695e+03
10,30,40,7.463063e+03
10,30,50,7.463063e+03
10,30,1,9.611242e+03
10,30,2,9.611242e+03
10,30,3,9.611242e+03
10,30,5,9.611242e+03
10,30,10,9.611242e+03
10,30,20,9.611242e+03
10,30,30,9.050984e+03
10,30,40,5.078718e+03
10,30,50,4.546927e+03
10,30,1,9.845726e+03
10,30,2,9.845726e+03
10,30,3,9.845726e+03
10,30,5,9.845726e+03
10,30,10,9.845726e+03
10,30,20,9.845726e+03
10,30,30,8.321719e+03
10,30,40,8.289699e+03
10,30,50,5.806099e+03
10,30,1,9.555193e+03
10,30,2,9.555193e+03
10,30,3,9.555193e+03
10,30,5,9.555193e+03
10,30,10,9.555193e+03
10,30,20,9.555193e+03
10,30,30,9.555193e+03
10,30,40,7.288515e+03
10,30,50,4.893019e+03
10,30,1,8.952210e+03
10,30,2,8.952210e+03
10,30,3,8.952210e+03
10,30,5,8.952210e+03
10,30,10,8.952210e+03
10,30,20,8.952210e+03
10,30,30,6.720568e+03
10,30,40,5.421033e+03
10,30,50,5.421033e+03
10,30,1,9.599638e+03
10,30,2,8.346631e+03
10,30,3,8.346631e+03
10,30,5,8.346631e+03
10,30,10,8.346631e+03
10,30,20,8.346631e+03
10,30,30,8.346631e+03
10,30,40,8.346631e+03
10,30,50,5.891388e+03
10,30,1,9.524953e+03
10,30,2,9.524953e+03
10,30,3,9.524953e+03
10,30,5,9.524953e+03
10,30,10,9.524953e+03
10,30,20,9.524953e+03
10,30,30,9.492580e+03
10,30,40,7.066238e+03
10,30,50,4.699418e+03
10,30,1,9.649975e+03
10,30,2,9.649975e+03
10,30,3,9.649975e+03
10,30,5,9.649975e+03
10,30,10,9.649975e+03
10,30,20,9.649975e+03
10,30,30,9.649975e+03
10,30,40,9.649975e+03
10,30,50,9.649975e+03
10,30,1,9.493811e+03
10,30,2,9.493811e+03
10,30,3,9.493811e+03
10,30,5,9.493811e+03
10,30,10,9.493811e+03
10,30,20,9.493811e+03
10,30,30,9.493811e+03
10,30,40,8.773050e+03
10,30,50,6.403634e+03
10,30,1,9.753389e+03
10,30,2,9.056271e+03
10,30,3,9.056271e+03
10,30,5,9.056271e+03
10,30,10,9.056271e+03
10,30,20,9.056271e+03
10,30,30,9.056271e+03
10,30,40,9.056271e+03
10,30,50,4.284063e+03
10,30,1,8.895744e+03
10,30,2,8.895744e+03
10,30,3,8.895744e+03
10,30,5,8.895744e+03
10,30,10,8.895744e+03
10,30,20,8.895744e+03
10,30,30,8.895744e+03
10,30,40,7.350181e+03
10,30,50,4.614771e+03
10,30,1,9.402546e+03
10,30,2,9.402546e+03
10,30,3,9.402546e+03
10,30,5,9.289575e+03
10,30,10,9.289575e+03
10,30,20,9.289575e+03
10,30,30,9.289575e+03
10,30,40,7.543781e+03
10,30,50,6.805314e+03
10,30,1,9.350042e+03
10,30,2,9.350042e+03
10,30,3,9.350042e+03
10,30,5,9.350042e+03
10,30,10,9.350042e+03
10,30,20,9.350042e+03
10,30,30,9.350042e+03
10,30,40,9.350042e+03
10,30,50,9.350042e+03
10,30,1,9.514967e+03
10,30,2,9.514967e+03
10,30,3,9.271354e+03
10,30,5,9.261278e+03
10,30,10,8.738888e+03
10,30,20,8.738888e+03
10,30,30,8.738888e+03
10,30,40,5.784762e+03
10,30,50,4.675729e+03
10,30,1,9.110270e+03
10,30,2,9.110270e+03
10,30,3,9.110270e+03
10,30,5,9.110270e+03
10,30,10,9.110270e+03
10,30,20,9.110270e+03
10,30,30,9.110270e+03
10,30,40,9.110270e+03
10,30,50,9.110270e+03
10,30,1,9.721096e+03
10,30,2,9.721096e+03
10,30,3,9.721096e+03
10,30,5,9.721096e+03
10,30,10,9.721096e+03
10,30,20,9.721096e+03
10,30,30,9.721096e+03
10,30,40,9.721096e+03
10,30,50,9.721096e+03
10,30,1,9.903289e+03
10,30,2,9.903289e+03
10,30,3,9.903289e+03
10,30,5,9.903289e+03
10,30,10,9.903289e+03
10,30,20,9.903289e+03
10,30,30,9.903289e+03
10,30,40,6.486908e+03
10,30,50,6.486908e+03
10,30,1,8.232939e+03
10,30,2,8.232939e+03
10,30,3,8.232939e+03
10,30,5,8.232939e+03
10,30,10,8.232939e+03
10,30,20,8.232939e+03
10,30,30,8.232939e+03
10,30,40,8.232939e+03
10,30,50,5.891522e+03
10,30,1,9.394569e+03
10,30,2,9.394569e+03
10,30,3,9.394569e+03
10,30,5,9.394569e+03
10,30,10,9.394569e+03
10,30,20,9.394569e+03
10,30,30,7.288850e+03
10,30,40,5.665031e+03
10,30,50,5.665031e+03
10,30,1,9.723694e+03
10,30,2,9.723694e+03
10,30,3,9.723694e+03
10,30,5,8.935437e+03
10,30,10,8.935437e+03
10,30,20,8.935437e+03
10,30,30,7.491917e+03
10,30,40,7.491917e+03
10,30,50,7.491917e+03
10,30,1,9.300452e+03
10,30,2,9.300452e+03
10,30,3,9.300452e+03
10,30,5,9.300452e+03
10,30,10,9.300452e+03
10,30,20,8.002322e+03
10,30,30,8.002322e+03
10,30,40,5.364933e+03
10,30,50,5.364933e+03
10,30,1,8.553359e+03
10,30,2,8.553359e+03
10,30,3,8.553359e+03
10,30,5,8.553359e+03
10,30,10,8.553359e+03
10,30,20,8.398124e+03
10,30,30,8.398124e+03
10,30,40,5.673233e+03
10,30,50,5.355749e+03
10,30,1,9.875831e+03
10,30,2,9.875831e+03
10,30,3,9.875831e+03
10,30,5,9.875831e+03
10,30,10,9.875831e+03
10,30,20,9.875831e+03
