funcid,dim,milestone,error
23,30,1,1.262695e+03
23,30,2,1.262695e+03
23,30,3,1.262695e+03
23,30,5,1.262695e+03
23,30,10,1.262695e+03
23,30,20,1.262695e+03
23,30,30,1.262695e+03
23,30,40,1.262695e+03
23,30,50,1.262695e+03
23,30,1,1.747457e+03
23,30,2,1.747457e+03
23,30,3,1.747457e+03
23,30,5,1.747457e+03
23,30,10,1.747457e+03
23,30,20,1.747457e+03
23,30,30,1.747457e+03
23,30,40,1.747457e+03
23,30,50,1.747457e+03
23,30,1,1.400126e+03
23,30,2,1.390403e+03
23,30,3,1.390403e+03
23,30,5,1.339878e+03
23,30,10,1.316668e+03
23,30,20,1.316668e+03
23,30,30,1.304421e+03
23,30,40,1.180858e+03
23,30,50,1.180858e+03
23,30,1,1.520840e+03
23,30,2,1.520840e+03
23,30,3,1.520840e+03
23,30,5,1.520840e+03
23,30,10,1.520840e+03
23,30,20,1.520840e+03
23,30,30,1.520840e+03
23,30,40,1.520840e+03
23,30,50,1.371167e+03
23,30,1,1.216924e+03
23,30,2,1.216924e+03
23,30,3,1.216924e+03
23,30,5,1.216924e+03
23,30,10,1.216924e+03
23,30,20,1.216924e+03
23,30,30,1.216924e+03
23,30,40,1.216924e+03
23,30,50,1.216924e+03
23,30,1,1.419751e+03
23,30,2,1.410570e+03
23,30,3,1.406409e+03
23,30,5,1.406409e+03
23,30,10,1.406409e+03
23,30,20,1.406409e+03
23,30,30,1.406409e+03
23,30,40,1.406409e+03
23,30,50,1.406409e+03
23,30,1,1.274831e+03
23,30,2,1.059475e+03
23,30,3,1.059475e+03
23,30,5,1.059475e+03
23,30,10,1.059475e+03
23,30,20,1.059475e+03
23,30,30,1.059475e+03
23,30,40,1.059475e+03
23,30,50,1.059475e+03
23,30,1,1.329430e+03
23,30,2,1.329430e+03
23,30,3,1.329430e+03
23,30,5,1.329430e+03
23,30,10,1.329430e+03
23,30,20,1.329430e+03
23,30,30,1.329430e+03
23,30,40,1.329430e+03
23,30,50,1.329430e+03
23,30,1,1.531745e+03
23,30,2,1.531745e+03
23,30,3,1.531745e+03
23,30,5,1.531745e+03
23,30,10,1.531745e+03
23,30,20,1.531745e+03
23,30,30,1.531745e+03
23,30,40,1.531745e+03
23,30,50,1.531745e+03
23,30,1,1.319496e+03
23,30,2,1.319496e+03
23,30,3,1.319496e+03
23,30,5,1.319496e+03
23,30,10,1.319496e+03
23,30,20,1.319496e+03
23,30,30,1.319496e+03
23,30,40,1.319496e+03
23,30,50,1.319496e+03
23,30,1,1.638282e+03
23,30,2,1.638282e+03
23,30,3,1.638282e+03
23,30,5,1.638282e+03
23,30,10,1.638282e+03
23,30,20,1.638282e+03
23,30,30,1.638282e+03
23,30,40,1.638282e+03
23,30,50,1.638282e+03
23,30,1,1.592551e+03
23,30,2,1.592551e+03
23,30,3,1.592551e+03
23,30,5,1.592551e+03
23,30,10,1.592551e+03
23,30,20,1.592551e+03
23,30,30,1.592551e+03
23,30,40,1.592551e+03
23,30,50,1.592551e+03
23,30,1,1.264046e+03
23,30,2,1.264046e+03
23,30,3,1.264046e+03
23,30,5,1.264046e+03
23,30,10,1.264046e+03
23,30,20,1.264046e+03
23,30,30,1.264046e+03
23,30,40,1.264046e+03
23,30,50,1.264046e+03
23,30,1,1.180895e+03
23,30,2,1.180895e+03
23,30,3,1.180895e+03
23,30,5,1.180895e+03
23,30,10,1.180895e+03
23,30,20,1.180895e+03
23,30,30,1.180895e+03
23,30,40,1.180895e+03
23,30,50,1.180895e+03
23,30,1,1.525202e+03
23,30,2,1.525202e+03
23,30,3,1.525202e+03
23,30,5,1.525202e+03
23,30,10,1.525202e+03
23,30,20,1.525202e+03
23,30,30,1.525202e+03
23,30,40,1.525202e+03
23,30,50,1.525202e+03
23,30,1,1.432428e+03
23,30,2,1.432428e+03
23,30,3,1.432428e+03
23,30,5,1.432428e+03
23,30,10,1.432428e+03
23,30,20,1.432428e+03
23,30,30,1.432428e+03
23,30,40,1.432428e+03
23,30,50,1.432428e+03
23,30,1,1.661908e+03
23,30,2,1.661908e+03
23,30,3,1.661908e+03
23,30,5,1.661908e+03
23,30,10,1.661908e+03
23,30,20,1.661908e+03
23,30,30,1.661908e+03
23,30,40,1.661908e+03
23,30,50,1.661908e+03
23,30,1,1.549655e+03
23,30,2,1.549655e+03
23,30,3,1.549655e+03
23,30,5,1.549655e+03
23,30,10,1.549655e+03
23,30,20,1.549655e+03
23,30,30,1.549655e+03
23,30,40,1.549655e+03
23,30,50,1.549655e+03
23,30,1,1.390555e+03
23,30,2,1.390555e+03
23,30,3,1.390555e+03
23,30,5,1.390555e+03
23,30,10,1.390555e+03
23,30,20,1.390555e+03
23,30,30,1.390555e+03
23,30,40,1.390555e+03
23,30,50,1.390555e+03
23,30,1,1.274527e+03
23,30,2,1.274527e+03
23,30,3,1.274527e+03
23,30,5,1.274527e+03
23,30,10,1.274527e+03
23,30,20,1.274527e+03
23,30,30,1.274527e+03
23,30,40,1.274527e+03
23,30,50,1.274527e+03
23,30,1,1.058205e+03
23,30,2,1.058205e+03
23,30,3,1.058205e+03
23,30,5,1.058205e+03
23,30,10,1.058205e+03
23,30,20,1.058205e+03
23,30,30,1.058205e+03
23,30,40,1.058205e+03
23,30,50,1.058205e+03
23,30,1,1.358592e+03
23,30,2,1.358592e+03
23,30,3,1.358592e+03
23,30,5,1.358592e+03
23,30,10,1.358592e+03
23,30,20,1.358592e+03
23,30,30,1.358592e+03
23,30,40,1.358592e+03
23,30,50,1.358592e+03
23,30,1,1.272793e+03
23,30,2,1.272793e+03
23,30,3,1.272793e+03
23,30,5,1.272793e+03
23,30,10,1.272793e+03
23,30,20,1.272793e+03
23,30,30,1.272793e+03
23,30,40,1.272793e+03
23,30,50,1.272793e+03
23,30,1,1.957123e+03
23,30,2,1.957123e+03
23,30,3,1.957123e+03
23,30,5,1.957123e+03
23,30,10,1.957123e+03
23,30,20,1.957123e+03
23,30,30,1.957123e+03
23,30,40,1.957123e+03
23,30,50,1.957123e+03
23,30,1,1.673692e+03
23,30,2,1.673692e+03
23,30,3,1.673692e+03
23,30,5,1.673692e+03
23,30,10,1.673692e+03
23,30,20,1.673692e+03
23,30,30,1.673692e+03
23,30,40,1.673692e+03
23,30,50,1.673692e+03
23,30,1,1.553280e+03
23,30,2,1.553280e+03
23,30,3,1.553280e+03
23,30,5,1.553280e+03
23,30,10,1.553280e+03
23,30,20,1.553280e+03
23,30,30,1.553280e+03
23,30,40,1.553280e+03
23,30,50,1.553280e+03
23,30,1,1.640276e+03
23,30,2,1.640276e+03
23,30,3,1.640276e+03
23,30,5,1.640276e+03
23,30,10,1.640276e+03
23,30,20,1.640276e+03
23,30,30,1.640276e+03
23,30,40,1.640276e+03
23,30,50,1.640276e+03
23,30,1,1.284448e+03
23,30,2,1.284448e+03
23,30,3,1.284448e+03
23,30,5,1.284448e+03
23,30,10,1.284448e+03
23,30,20,1.284448e+03
23,30,30,1.284448e+03
23,30,40,1.284448e+03
23,30,50,1.284448e+03
23,30,1,1.788506e+03
23,30,2,1.788506e+03
23,30,3,1.686887e+03
23,30,5,1.636839e+03
23,30,10,1.636839e+03
23,30,20,1.636839e+03
23,30,30,1.636839e+03
23,30,40,1.636839e+03
23,30,50,1.636839e+03
23,30,1,1.211779e+03
23,30,2,1.211779e+03
23,30,3,1.211779e+03
23,30,5,1.211779e+03
23,30,10,1.211779e+03
23,30,20,1.211779e+03
23,30,30,1.211779e+03
23,30,40,1.211779e+03
23,30,50,1.211779e+03
23,30,1,1.190241e+03
23,30,2,1.190241e+03
23,30,3,1.190241e+03
23,30,5,1.190241e+03
23,30,10,1.190241e+03
23,30,20,1.190241e+03
23,30,30,1.190241e+03
23,30,40,1.190241e+03
23,30,50,1.190241e+03
23,30,1,1.689601e+03
23,30,2,1.689601e+03
23,30,3,1.689601e+03
23,30,5,1.689601e+03
23,30,10,1.689601e+03
23,30,20,1.689601e+03
23,30,30,1.689601e+03
23,30,40,1.689601e+03
23,30,50,1.689601e+03
23,30,1,1.229575e+03
23,30,2,1.229575e+03
23,30,3,1.229575e+03
23,30,5,1.229575e+03
23,30,10,1.229575e+03
23,30,20,1.229575e+03
23,30,30,1.229575e+03
23,30,40,1.229575e+03
23,30,50,1.229575e+03
23,30,1,1.398136e+03
23,30,2,1.398136e+03
23,30,3,1.398136e+03
23,30,5,1.398136e+03
23,30,10,1.398136e+03
23,30,20,1.398136e+03
23,30,30,1.398136e+03
23,30,40,1.398136e+03
