funcid,dim,milestone,error
5,30,1,5.884300e+02
5,30,2,5.884300e+02
5,30,3,5.884300e+02
5,30,5,5.884300e+02
5,30,10,5.884300e+02
5,30,20,5.884300e+02
5,30,30,4.718796e+02
5,30,40,4.261560e+02
5,30,50,3.050325e+02
5,30,1,7.129039e+02
5,30,2,5.052931e+02
5,30,3,4.774815e+02
5,30,5,4.774815e+02
5,30,10,4.774815e+02
5,30,20,4.774815e+02
5,30,30,4.774815e+02
5,30,40,4.774815e+02
5,30,50,4.774815e+02
5,30,1,5.437380e+02
5,30,2,5.020096e+02
5,30,3,5.020096e+02
5,30,5,5.020096e+02
5,30,10,5.020096e+02
5,30,20,5.020096e+02
5,30,30,5.020096e+02
5,30,40,5.020096e+02
5,30,50,3.791750e+02
5,30,1,6.340067e+02
5,30,2,6.340067e+02
5,30,3,6.340067e+02
5,30,5,6.340067e+02
5,30,10,6.340067e+02
5,30,20,6.340067e+02
5,30,30,6.340067e+02
5,30,40,6.340067e+02
5,30,50,6.340067e+02
5,30,1,6.138452e+02
5,30,2,6.008696e+02
5,30,3,6.008696e+02
5,30,5,5.429151e+02
5,30,10,5.429151e+02
5,30,20,5.429151e+02
5,30,30,5.429151e+02
5,30,40,4.756679e+02
5,30,50,3.392368e+02
5,30,1,6.000222e+02
5,30,2,5.993156e+02
5,30,3,5.993156e+02
5,30,5,5.993156e+02
5,30,10,5.993156e+02
5,30,20,5.993156e+02
5,30,30,5.993156e+02
5,30,40,3.389509e+02
5,30,50,3.004125e+02
5,30,1,7.625336e+02
5,30,2,6.182892e+02
5,30,3,5.046135e+02
5,30,5,3.889922e+02
5,30,10,3.889922e+02
5,30,20,3.889922e+02
5,30,30,3.889922e+02
5,30,40,3.889922e+02
5,30,50,3.889922e+02
5,30,1,6.274860e+02
5,30,2,5.085685e+02
5,30,3,4.941498e+02
5,30,5,4.941498e+02
5,30,10,4.941498e+02
5,30,20,4.941498e+02
5,30,30,4.213983e+02
5,30,40,3.847811e+02
5,30,50,3.151818e+02
5,30,1,5.852650e+02
5,30,2,5.513736e+02
5,30,3,5.513736e+02
5,30,5,4.721779e+02
5,30,10,4.721779e+02
5,30,20,4.721779e+02
5,30,30,4.721779e+02
5,30,40,3.472119e+02
5,30,50,3.014321e+02
5,30,1,6.831345e+02
5,30,2,6.260833e+02
5,30,3,5.330503e+02
5,30,5,5.330503e+02
5,30,10,5.330503e+02
5,30,20,5.330503e+02
5,30,30,5.330503e+02
5,30,40,5.330503e+02
5,30,50,5.330503e+02
5,30,1,5.648556e+02
5,30,2,5.648556e+02
5,30,3,5.648556e+02
5,30,5,5.648556e+02
5,30,10,5.176685e+02
5,30,20,4.984194e+02
5,30,30,3.621903e+02
5,30,40,3.621903e+02
5,30,50,3.621903e+02
5,30,1,5.826922e+02
5,30,2,5.826922e+02
5,30,3,5.826922e+02
5,30,5,5.826922e+02
5,30,10,5.826922e+02
5,30,20,5.826922e+02
5,30,30,5.826922e+02
5,30,40,5.826922e+02
5,30,50,5.826922e+02
5,30,1,7.832204e+02
5,30,2,7.259473e+02
5,30,3,5.622393e+02
5,30,5,5.622393e+02
5,30,10,5.622393e+02
5,30,20,4.737330e+02
5,30,30,4.737330e+02
5,30,40,4.331961e+02
5,30,50,3.332999e+02
5,30,1,4.813524e+02
5,30,2,4.599933e+02
5,30,3,4.599933e+02
5,30,5,4.599933e+02
5,30,10,4.599933e+02
5,30,20,4.599933e+02
5,30,30,3.529641e+02
5,30,40,3.361320e+02
5,30,50,3.361320e+02
5,30,1,6.794245e+02
5,30,2,6.794245e+02
5,30,3,6.794245e+02
5,30,5,6.794245e+02
5,30,10,6.794245e+02
5,30,20,6.794245e+02
5,30,30,6.794245e+02
5,30,40,6.794245e+02
5,30,50,6.794245e+02
5,30,1,6.101968e+02
5,30,2,6.101968e+02
5,30,3,5.511129e+02
5,30,5,5.511129e+02
5,30,10,5.511129e+02
5,30,20,5.511129e+02
5,30,30,5.511129e+02
5,30,40,3.555706e+02
5,30,50,2.932805e+02
5,30,1,7.398233e+02
5,30,2,7.398233e+02
5,30,3,7.398233e+02
5,30,5,5.616431e+02
5,30,10,4.438747e+02
5,30,20,4.438747e+02
