Run,Fitness
1,8937.107868649
2,7510.407429503599
3,5559.202163772073
4,6056.664412681287
5,5501.411442341725
6,6796.638487197914
7,6031.376022238013
8,7775.7022804813905
9,7372.629074541967
10,6784.183585692217
11,6540.838422279011
12,5805.407310070513
13,6171.685196858425
14,5774.108581149044
15,8593.729030698298
16,7682.091694009382
17,6237.864951780868
18,6540.175499310171
19,7943.756319778962
20,7210.447399604603
21,5567.385723178719
22,6112.596573856657
23,6990.286120364939
24,5847.12316213642
25,6062.085501380426
26,6573.6958963561265
27,6387.528902220428
28,6290.389183239449
29,7351.037998652834
30,5897.532598578615
31,6781.423652899186
32,8283.816359608336
33,6915.893618034958
34,5785.410475768566
35,6363.639286277197
36,7470.683223711663
37,6229.6063747491235
38,5612.640955116921
39,6380.429055259955
40,5934.359020914814
41,6576.3140441709065
42,5505.939667592032
43,9376.59181865144
44,8638.369327189053
45,6539.928353396929
46,6083.807885538045
47,6541.578081239993
48,5647.161477382188
49,6323.6059285666715
50,6244.13039257645
51,6282.698618769512

Best,5501.411442341725
Mean,6655.355224510136
Std,930.5483559588565
