Run,Fitness
1,3763.5096301657277
2,3857.731408594249
3,3732.17221564418
4,3881.441917609267
5,4022.7436241314335
6,3671.8755987984446
7,3904.6326941019515
8,3821.315501019822
9,3789.9543395846276
10,3991.7437774614946
11,3909.9191159142138
12,3733.219235771823
13,3618.294108054739
14,3507.665953401739
15,3847.803268337946
16,4224.757569844529
17,3618.493872403656
18,4048.754705650612
19,3710.7251121770105
20,3831.2831359364227
21,3439.146771091406
22,3960.1740656808242
23,3699.9794736877875
24,4143.21379589463
25,3101.269376471362
26,3659.2443220982714
27,3505.2669240836813
28,3842.39202650001
29,3256.3432550503912
30,4034.4665316362984
31,3702.2064531273336
32,4107.617082260084
33,3799.711809987941
34,3367.3338452353846
35,3654.4091888955345
36,4066.76749567072
37,3410.575204753708
38,3194.2341504721808
39,4098.7573906023645
40,4064.3801345437582
41,3477.601278968582
42,3516.4988220936802
43,3517.810319976298
44,3542.0854174662945
45,3707.2537331758404
46,3183.333574081179
47,3535.511634362899
48,3650.605511061404
49,4343.591208851788
50,3449.8348235372778
51,4338.268468951175

Best,3101.269376471362
Mean,3742.312174017136
Std,286.76169902152014
