Run,Fitness
1,11740.308852883805
2,9622.399281561171
3,9155.357315253199
4,16781.171489535205
5,8216.82325955564
6,9323.010843039156
7,14856.189523385958
8,9736.7850499089
9,9994.577257329134
10,8817.288101898755
11,10383.706733738232
12,9089.196785262979
13,10526.683703902821
14,9051.482003575255
15,18154.317473962707
16,16961.398311905217
17,9791.697676051743
18,9600.519629174029
19,17113.61553189034
20,10927.420932652813
21,15538.978014615153
22,8947.239308610646
23,9325.876597886672
24,9792.481044947508
25,9851.390100128228
26,9036.655720131348
27,14378.79195207472
28,13089.784098403603
29,9708.461908610348
30,7670.61009866303
31,12448.187209494174
32,9340.024633314963
33,11022.734666845914
34,9021.77068871566
35,15037.518511267543
36,10426.925907570434
37,9167.424326646762
38,9386.433006513395
39,8984.573375175336
40,6797.184785329097
41,10819.268191636616
42,14560.922291284918
43,9430.859873067717
44,17372.032015289602
45,10802.741173558494
46,10819.176731589843
47,9168.276397250786
48,11441.800623196526
49,10727.941458879974
50,9422.283883636324
51,15035.730532126621

Best,6797.184785329097
Mean,11145.451546724098
Std,2802.9638105742356
