Run,Fitness
1,2357401.9334825827
2,331100.7080615438
3,4227359.539440586
4,6168633.392320322
5,5633583.706021018
6,904456.9257236521
7,4872922.397722434
8,4975786.185819074
9,721580489.7275757
10,359907235.689476
11,795977.9717255502
12,1176015.3076686554
13,2350959.7712862417
14,13147765.856702467
15,1129161.4336797742
16,2426168.7306659417
17,1130077.8127738344
18,2602144.855047775
19,3249688.0205621673
20,2044516.968726986
21,1966029.5351995253
22,2558120.6712386627
23,7617175.353443985
24,696984.5645913321
25,447642.001770058
26,2213347.7582525886
27,6196542.623637418
28,1981692.8424776264
29,688215.0435723376
30,2350565.387417278
31,287412.26011884003
32,698360.9302349701
33,991382.2240230853
34,1883005.8898496993
35,20018289.3639275
36,1092796.6180859888
37,1800573.806830937
38,733612.5943437737
39,2093667.7044394333
40,3107868.6404842553
41,2563144.5700655743
42,2638403.5179139404
43,2106384.9216179894
44,6443583.60518313
45,899837.8768765309
46,623511.006795972
47,163661950.60728073
48,11373820.651965879
49,4804035.611672161
50,1128642.2453283358
51,5443829.7470695935

Best,287412.26011884003
Mean,27492585.82569003
Std,111986792.77155988
