Run,Fitness
1,743.9520815900895
2,747.4498133025041
3,737.4106700550963
4,731.5704210546076
5,690.7344950818394
6,684.0146925286219
7,732.2394366020685
8,756.7723763568828
9,725.9822985045679
10,693.4361120811026
11,739.5680999620276
12,731.7666457033603
13,759.9827631154129
14,732.8326433874577
15,683.8470099366214
16,756.5861627006095
17,727.6852333716931
18,745.0971187339388
19,743.7780513392827
20,692.8130590588509
21,713.0389193874021
22,682.2016487887659
23,735.2126213062792
24,717.3859511337007
25,691.2686529368365
26,687.6865690017797
27,725.9806643673767
28,696.8854804995867
29,759.4316370782185
30,742.7931538344967
31,756.6880618012067
32,728.1746879254858
33,748.1394761548374
34,743.461361864054
35,751.619095297898
36,742.3463091637116
37,711.4662981372685
38,694.9156086914375
39,726.7108759618588
40,686.7255733319739
41,701.0899736073374
42,722.8363220815563
43,719.1918561730399
44,722.4557723004125
45,738.8273176012075
46,704.0665353071083
47,683.233217319296
48,710.0578197134469
49,718.7933495334721
50,695.9475184517323
51,691.7687259669009

Best,682.2016487887659
Mean,721.7239262585554
Std,23.877746448015536
