Run,Fitness
1,148332.60976850044
2,20168.04336366303
3,5300.657410440494
4,8845.225271651889
5,216334.20632206547
6,28615.86523754507
7,4473.977425440118
8,18595.032765929507
9,100709.11032202787
10,6079.017572107005
11,21652.286359759248
12,15013.614279936663
13,4488.003206261046
14,4353.4625010441305
15,10782.287556399897
16,44007.38844533733
17,5972.55026944835
18,6523.205568991632
19,34938.312677159476
20,4002.8363683409825
21,16843.304816143835
22,4174.710184685509
23,14841.386288291238
24,5928.6343247575205
25,4237.14582257829
26,6588.204909072825
27,67874.02239577341
28,19565.922207430038
29,4078.335984543551
30,34076.811033964856
31,39231.21231728918
32,126114.09058472846
33,4226.624800272836
34,8381.794769720771
35,3121.956218388745
36,197262.10770756612
37,4529.69713747433
38,59558.75161521014
39,18158.24618541839
40,3409.8951191323395
41,395584.47968680103
42,62749.627209493825
43,6841.831302375085
44,4462.71785902911
45,34102.03642748623
46,16579.820418356834
47,45602.60662684782
48,37054.560030447385
49,185374.40231243768
50,375072.70481462305
51,28069.303555289865

Best,3121.956218388745
Mean,49860.48308544471
Std,84754.93049897798
