Run,Fitness
1,2869.7598801500453
2,2992.5645270235273
3,2738.8961666807
4,3041.7577885663195
5,2894.434161785057
6,2945.1186064527783
7,2869.357578704443
8,2717.039321528603
9,2971.3489119579262
10,2935.48739439226
11,2980.8735732410814
12,2825.1691617652227
13,2890.329603931811
14,2970.5361471714004
15,3080.5352403499346
16,2914.196168015282
17,2947.398163660087
18,2756.9480258488898
19,2918.363458494793
20,2984.3559872009337
21,3041.7024699937015
22,2863.328104283053
23,2969.8846169332583
24,2793.140531944079
25,2789.592672996821
26,2947.7101791523096
27,2952.8019669927826
28,2753.2014388651355
29,2970.2748269890376
30,2855.466823445615
31,2918.54731311653
32,2950.8496545770304
33,2771.3912256328185
34,3117.8401182722005
35,2858.3053373529733
36,3051.5564483963367
37,2823.061423952329
38,2832.1613785923446
39,2805.501433177259
40,2928.544007269911
41,2924.049368222645
42,2950.9677278066847
43,2694.663093227027
44,2992.077705987465
45,2968.4002376759113
46,3081.6980060399487
47,2903.6757711274877
48,2900.153571099406
49,2852.3621610058017
50,2911.727459006655
51,2921.881173683486

Best,2694.663093227027
Mean,2908.6468257595907
Std,95.43271117862645
