Run,Fitness
1,2149194035.1416507
2,804117233.6705525
3,1584989714.0617957
4,3474644665.482228
5,11730038.126440626
6,2471732711.814362
7,32561593.732185796
8,5272703555.4015465
9,2724957335.914675
10,1762654402.391066
11,2620701862.351336
12,3463783588.0442963
13,224142922.95362452
14,1752131532.0371008
15,1696967034.050691
16,102408367.96911961
17,3175456605.096631
18,2623087726.9137173
19,14420915.419028945
20,2564703631.9032307
21,6399391776.888191
22,2434293883.8182864
23,2798060481.750212
24,2514954421.7881007
25,2455342215.762446
26,3101552193.293226
27,5794487.564326412
28,1925130432.1717296
29,843386466.9645331
30,20698632.075861514
31,2278411010.4053016
32,3423597845.566243
33,2277610711.2020264
34,20758788.1604982
35,2177519567.9844637
36,3538018239.154692
37,3387576139.7579575
38,3284184590.2309074
39,5950230.769108193
40,7899322919.685987
41,2656510202.8270173
42,3512659.045919118
43,990985813.4317383
44,8975001020.721489
45,6069906570.233485
46,2175533177.488977
47,4915160735.412841
48,4193882739.414445
49,3267096184.5219707
50,3008476.750496934
51,4045588969.7425346

Best,3008476.750496934
Mean,2482643746.216869
Std,1992374338.090725
