Run,Fitness
1,21886042053.666885
2,19776810594.0443
3,12657980263.318968
4,2704885237.4333143
5,43544979584.031555
6,604970873.0392072
7,327713868.7189652
8,9271365109.397139
9,410715395.82050496
10,11422129562.98652
11,17538250650.198208
12,3901625740.2951775
13,392426044.7644675
14,17976159600.16341
15,275164058.79905653
16,453342969.7621137
17,4142138316.9689765
18,46756541343.027794
19,17168577215.779953
20,8270257915.497979
21,134181369.65065005
22,26649017347.62801
23,98161832.3246365
24,9166005703.346434
25,302112401.3211622
26,15923710230.145294
27,107194236.12273449
28,47642462556.1085
29,14288381832.23841
30,148633501.13852623
31,12180547222.444715
32,313186214.33546436
33,1501603420.5364466
34,1253895450.7780159
35,2015661057.0978844
36,1535065801.2405071
37,577610901.8535492
38,23615595009.40935
39,46077111252.60919
40,139865154.99773267
41,11007961047.14352
42,4994277263.385079
43,1967281666.5525837
44,3133386717.109549
45,181676724.5902711
46,3577884525.15033
47,38157382141.411835
48,1066384596.4258319
49,49292890468.69715
50,44975088258.37959
51,32645780833.95559

Best,98161832.3246365
Mean,12434354375.21261
Std,15331809224.090569
