Run,Fitness
1,816.7810497148467
2,821.9241847224824
3,950.1111548710564
4,1041.2084202052433
5,886.1480910555283
6,955.5261215762916
7,935.9714991184717
8,1075.189766444401
9,834.9932188430466
10,817.0379157834061
11,939.088258067681
12,1019.0129697243234
13,1225.8185863188921
14,845.9459836562686
15,957.3859284110935
16,823.9032362428331
17,816.8510215483695
18,903.2087626949624
19,795.4605633480157
20,1101.1697380949217
21,840.3416389880872
22,1188.6392348397521
23,841.9154194660982
24,835.7695841722823
25,824.7739722591508
26,820.6404212780526
27,1180.6032923050425
28,848.9117339916615
29,1005.8223141119461
30,932.9606153109075
31,1131.034611545784
32,810.255298241158
33,833.5296314471022
34,1022.2024050113401
35,819.4545165940474
36,881.692952952759
37,1015.9938648628371
38,840.9439933207339
39,1040.3284733562605
40,814.219453439873
41,843.1717671332954
42,1233.0747184930606
43,857.432901659362
44,804.7245342579641
45,836.9819998337952
46,877.224136029132
47,877.5237319271703
48,807.8159107135907
49,939.5446091975116
50,799.7237596101197
51,944.235182003705

Best,795.4605633480157
Mean,919.8867284077592
Std,120.25581318869398
