Run,Fitness
1,12658.72509465737
2,10910.97433646942
3,12192.567871357589
4,11865.825126641634
5,7452.440109712668
6,13230.35329165168
7,11767.370673748925
8,12086.745140691233
9,12567.104076600706
10,11298.981506877983
11,12297.997370865925
12,13428.18863006723
13,11110.194867846527
14,11398.068012345862
15,12433.14641208235
16,9846.557193797396
17,11437.025879916191
18,12006.550167745168
19,12404.710589443992
20,12162.110663062283
21,7978.822571540844
22,11950.025133114816
23,11660.401880205158
24,12602.438630072726
25,12233.146003310856
26,12301.914194354622
27,12770.920774699405
28,8548.915603194733
29,12317.434022762358
30,12298.677412882049
31,11021.85997522725
32,11961.755427949496
33,12001.191754793312
34,9383.226072775975
35,8952.206705606037
36,10941.6328751497
37,12276.088013006904
38,10195.515922683815
39,12424.948057527043
40,12763.590774665876
41,11137.064749499303
42,12239.895280564668
43,10640.030531220795
44,11740.03131280958
45,12227.962185096098
46,12424.162297980745
47,8681.747919605226
48,9042.155132626076
49,8630.725185885334
50,12267.979963393529
51,12049.541421489299

Best,7452.440109712668
Mean,11416.110682377957
Std,1413.586180209943
