Run,Fitness
1,443299087.8026921
2,4307478.532564521
3,3122810.660463567
4,2659894345.9684567
5,10757533.594000315
6,4668898.524821864
7,884591213.3136833
8,419329.7354302341
9,194190482.24664712
10,250174143.35841867
11,505938523.4903159
12,943143326.2844547
13,587049.9921781614
14,3977699.8630526103
15,3275012407.053719
16,200935325.01552054
17,3617826.8166835997
18,1061151108.1681808
19,39816093.40688938
20,13851490.938627925
21,1181957.7023349495
22,57962824.80501036
23,1294660568.7322388
24,129009053.31992832
25,837933.5876509886
26,438165.4426812666
27,2710537.822497951
28,710224339.2453429
29,21883438.410935592
30,148322496.02444577
31,37881216.36490656
32,130112662.78223953
33,966264.2883421846
34,441867239.0827656
35,129709245.99144106
36,1731418453.6575668
37,151521.87979128215
38,244413107.65426612
39,31250131.981084246
40,149937788.769333
41,20596763.638251867
42,3151580.423072457
43,1228520.9340592674
44,19416257.659545783
45,1083180240.2257986
46,591199.6572177645
47,562424133.6689103
48,292560380.07377404
49,54003340.512116924
50,286687110.392637
51,171180516.27365565

Best,151521.87979128215
Mean,358106179.72099286
Std,654975056.4344269
