Run,Fitness
1,27268.484570645993
2,3436.9664782450477
3,6168.231359263468
4,5462.002546817021
5,6287.335491503517
6,4574.824511600961
7,25117.177220808186
8,6819.927927914332
9,3416.550702566452
10,6914.892080578241
11,7652.462008482626
12,6776.243441289069
13,7235.934065081583
14,13685.988107103187
15,3751.2833815251106
16,3307.4338376954856
17,9289.151749710894
18,3363.168989592352
19,12059.696507966657
20,7081.580958307022
21,5931.9386470973095
22,7987.453624693588
23,15559.648385685763
24,14088.476249180958
25,17501.65781263552
26,18306.904065187235
27,3708.127594628881
28,26728.936394699704
29,3288.669010155865
30,16392.583834675606
31,3372.6479737591017
32,26600.33808747796
33,18172.077324506732
34,7602.310541653042
35,8449.41442315033
36,3297.574259279747
37,3419.799570926
38,8135.28952756025
39,14522.16036914326
40,21985.141149776002
41,11506.6899868777
42,3290.9876433474737
43,29333.912291769957
44,4332.954041902061
45,3955.678566725577
46,3408.174647338569
47,18429.67470266331
48,19695.467108389817
49,5135.756621618266
50,9571.321726946227
51,6764.588230738537

Best,3288.669010155865
Mean,10395.013536291914
Std,7492.772518471161
