Run,Fitness
1,741.5459370159622
2,745.8978572039348
3,686.1389850568602
4,769.4616333412802
5,744.2380771352621
6,699.7245382419295
7,727.2354723085676
8,723.5792208782312
9,694.0531988865808
10,718.6049504056056
11,743.5806286309711
12,742.8737336288328
13,728.6340354441681
14,754.5672320716046
15,722.2247371334819
16,703.4515091908056
17,725.7102061009966
18,735.9392383117552
19,724.1417011582663
20,734.9835559061415
21,737.7029495587357
22,694.6147785417551
23,740.8465970956323
24,741.8067537984377
25,705.1875838657622
26,718.7595588476906
27,707.7443682833357
28,690.8981832542128
29,724.4491614060269
30,697.0719310793429
31,734.0760653042197
32,687.3045781392154
33,685.5970839527305
34,763.2490154262447
35,710.7111519955058
36,740.3699462356614
37,730.8593391289239
38,725.6133222353454
39,693.7364364041025
40,736.0012996394731
41,762.6287545300418
42,724.7370238862537
43,705.7517465708704
44,725.3352449529482
45,740.6832237711401
46,711.541330294448
47,719.0164862500392
48,735.4563455944715
49,720.6442690687699
50,695.2159969652387
51,689.7245226308896

Best,685.5970839527305
Mean,722.8219901325236
Std,21.28575876597742
