Run,Fitness
1,38686.48282140837
2,58157.08021765674
3,60298.38564678464
4,4461.573654915492
5,2277.7275216836206
6,69982.38156249227
7,45207.3379599194
8,46822.492691041945
9,44057.106655427044
10,24878.03476460641
11,38047.944799483645
12,71555.85909840987
13,53184.0681541125
14,21059.689137066554
15,2639.066421447245
16,45337.69280675624
17,3928.194224879977
18,23830.83379568185
19,3985.9379969746665
20,51501.880055203925
21,34015.40268586644
22,58140.919136739554
23,34368.38273017546
24,52565.588699667765
25,18898.83596868261
26,30955.832535738173
27,26620.747034035834
28,72196.30630608476
29,16465.619386567556
30,37917.844454351245
31,22336.340555844126
32,71825.51139681932
33,63057.079161495865
34,20282.3068840454
35,26508.90759106855
36,67324.49511340637
37,15313.369725917928
38,24603.13488855214
39,2755.0079603881863
40,66745.62210757141
41,10360.006394748774
42,25313.382862441984
43,4010.111252198466
44,51559.96068028113
45,2398.6773070457357
46,4779.801897040281
47,3169.887188025683
48,66346.10199404159
49,59742.21005570651
50,22391.57896668363
51,49301.95524500422

Best,2277.7275216836206
Mean,34748.44506180764
Std,22657.58311695531
