Run,Fitness
1,20562.528927264077
2,11823.120963059084
3,13109.496229179298
4,13040.58937916973
5,13427.622280429934
6,36042.07329279665
7,33727.791597046875
8,10305.855080039535
9,34015.32812518732
10,16625.622712187145
11,20833.65799388915
12,24819.963776751545
13,50601.77696532163
14,11283.773957200407
15,29212.772734847138
16,41212.31295452833
17,36429.18608727975
18,21195.122393671027
19,19209.42192904362
20,12342.022318610756
21,33776.67144281699
22,44615.826789272935
23,35086.85204373402
24,15824.193748629748
25,42011.53802221255
26,48475.155367141946
27,11983.264042423603
28,54565.767055804645
29,10240.296826468097
30,15578.40418266525
31,42820.19763644737
32,25838.636059532837
33,16318.381902918965
34,10880.799549548949
35,15608.059644736324
36,42757.35969776061
37,19708.397472186814
38,22413.16050034523
39,14701.592442080251
40,16724.870632972576
41,37691.34012371259
42,49246.386648802014
43,18439.64378844091
44,25177.690999751958
45,52849.05274123839
46,9988.79580416703
47,13017.48880791854
48,19578.789318675263
49,12780.84269460278
50,45154.82533730835
51,38306.07442558956

Best,9988.79580416703
Mean,26117.26265583157
Std,13530.267210857191
