Run,Fitness
1,72032.16882270314
2,20469.738086091485
3,2178.4976735324803
4,21306.974862657178
5,29592.92203494261
6,42423.20367322033
7,22647.44648541245
8,22524.68646433374
9,51837.51733200491
10,28960.21439290083
11,60218.078936874816
12,2435.0607359103205
13,29669.533030463128
14,13663.522553718167
15,27301.070763212963
16,21528.371039575046
17,50400.16320694859
18,5015.120656876063
19,91978.28815240321
20,2664.4706406541777
21,27647.3342804508
22,40334.5221984437
23,19691.192025809603
24,24012.11338892157
25,3652.9209565463857
26,3569.734302374104
27,36951.525614514096
28,3720.3739959827744
29,85666.80401412694
30,51937.73537612806
31,46701.208737562
32,45894.920141967275
33,25134.21044337563
34,49237.5425157146
35,31315.24194764104
36,67949.51073503486
37,63596.88000023757
38,35371.932095677825
39,2542.908660260559
40,27710.032299151637
41,24024.92293684488
42,50996.593945287306
43,27863.312932922858
44,26453.659589767798
45,31154.742623014085
46,55229.46209077674
47,53785.85494616064
48,5228.877866102898
49,3029.8185870303923
50,27126.347189850425
51,28156.438776699768

Best,2178.4976735324803
Mean,32245.798524682632
Std,21756.41034944077
