Run,Fitness
1,17678.68918407918
2,13739.204877801403
3,15927.809793024804
4,10755.665273004317
5,16188.858679305347
6,10419.178674171944
7,13932.215546175223
8,12910.50558461809
9,15347.484527849543
10,11956.834223410131
11,16246.411445259102
12,11883.399648230643
13,11040.716419290771
14,10389.519787942298
15,11293.44151186903
16,10139.395673603613
17,19331.31490283974
18,9433.019733899688
19,10294.803641297143
20,11532.620467454271
21,10799.433834434743
22,12557.53101382546
23,14780.190481308617
24,13253.905489262208
25,10939.977377070754
26,15514.491768754144
27,11102.899546429633
28,14235.069394947419
29,14476.166353535262
30,16239.708428226095
31,9809.94428106776
32,10561.671086906816
33,17994.033851346292
34,16863.828095378638
35,16794.229773610994
36,12306.816254127665
37,10353.719202540637
38,17472.377149173757
39,18137.9418019053
40,9088.958439361792
41,17091.87141440901
42,14802.453809981698
43,13372.43849474932
44,16177.8794838665
45,9617.676256970874
46,10523.030386727714
47,16012.999670569377
48,17551.932508461516
49,17019.150312387257
50,9321.978709520821
51,15174.307049338564

Best,9088.958439361792
Mean,13537.052966967116
Std,2902.581870182293
