Run,Fitness
1,2961.262646570186
2,2840.124471162282
3,3012.2580312728405
4,2968.672897155517
5,2893.4596838091566
6,2743.01408107292
7,2886.173512481936
8,2992.734286383186
9,2906.848758698515
10,2923.5736337078197
11,2897.7149158955635
12,2678.159563406221
13,3050.366687128484
14,2957.31930094302
15,2920.039952461951
16,2768.1881624446432
17,2837.3319680331006
18,2782.7220285106114
19,2951.2858457401894
20,2916.9863095597993
21,2880.0167158098125
22,2811.1860492863584
23,2917.7337190811377
24,2793.1523662048403
25,2871.1028287706604
26,2859.4558581887713
27,3129.463155522905
28,2850.807128909508
29,2905.5675544566607
30,2939.3328691549295
31,2926.6111472424127
32,2777.511582859926
33,2826.310689163122
34,3030.5821092293672
35,2844.372890202927
36,2940.4372987127776
37,2925.0031521315805
38,2780.3078506141387
39,2715.5674347635745
40,3149.646044844476
41,2834.248099275096
42,2919.0845820499662
43,2962.592303102825
44,2984.13511079633
45,2906.6900212637775
46,3026.213599837487
47,2809.7027686502415
48,3042.563271621696
49,3085.2626492560885
50,3024.1580794768247
51,2907.7640081557

Best,2678.159563406221
Mean,2907.1533269622328
Std,100.28516368781301
