Run,Fitness
1,7050633976.370121
2,3065995538.8215723
3,30099846.44302217
4,19531402.93389994
5,23357755.857707538
6,2342843868.1925807
7,3828005381.117586
8,5878944.842455765
9,2582126725.771207
10,56613214.337552205
11,7280213119.523078
12,14727326595.900246
13,3328194156.1609
14,3166806928.185113
15,11998290370.89657
16,11606584.144144055
17,3404910415.751833
18,4942153733.562502
19,9164388510.283339
20,22083121686.64163
21,8672687859.172012
22,7709556952.288903
23,2763030553.8983
24,7591266136.235513
25,3842438149.3028703
26,14713320119.400404
27,9203808729.776396
28,17484347601.880154
29,2608895454.7312307
30,6116859182.64831
31,6433236715.0307255
32,5940368016.314925
33,3411863738.9553866
34,3998529452.056799
35,13059553411.82833
36,1263759282.7398849
37,4530743023.026398
38,6528558.269161616
39,8476570.015329473
40,1707277507.137486
41,4947173.379966339
42,5154795720.958213
43,4186016022.700597
44,3784036642.13455
45,4047343566.456058
46,1103228639.751947
47,3702739225.8942075
48,4978252521.105547
49,2881034461.5795436
50,5265896307.369788
51,5361415261.304862

Best,4947173.379966339
Mean,5110751986.530997
Std,4730826815.778509
