Run,Fitness
1,8621.12613666731
2,7017.677063118337
3,9769.026108664566
4,13451.539232036474
5,70148.12872872868
6,314429.1795202348
7,6320.163625041823
8,63636.950646517085
9,10551.244495194824
10,6259.117420906925
11,6151.08064899398
12,9328.10206144971
13,6009.495844456256
14,8223.767757023807
15,14434.531422857965
16,28190.884130605133
17,52972.10076274583
18,50460.913249773206
19,6116.397024856624
20,10252.674178288522
21,6546.620888239648
22,160114.65718699517
23,33619.037024353645
24,49964.62050915746
25,25828.366670307394
26,8281.212526556401
27,36120.15617835284
28,5881.949025029754
29,14873.431005317956
30,6012.186866216148
31,19016.169224742553
32,8971.546711720039
33,194750.33109383585
34,22368.38917025822
35,9287.487818832366
36,7665.811628752439
37,6104.625222418192
38,10441.778953246745
39,57254.76003915502
40,122958.59739802654
41,6764.621806688412
42,147213.39940202527
43,67780.24814966197
44,10478.377500072926
45,8327.834520485188
46,10337.541583817794
47,26684.678031953743
48,8304.707636124114
49,9740.535076417886
50,157645.4076852951
51,8116.899328133018

Best,5881.949025029754
Mean,38623.53109647748
Std,59517.83419843782
