Run,Fitness
1,4116.458573144133
2,4153.242741288198
3,4120.888055557227
4,3427.4675920288405
5,3501.2006108602764
6,3604.5858704658613
7,3933.414850236865
8,3752.6657489984
9,3312.47286056951
10,3847.2986941370477
11,3692.2633180206385
12,3973.695750617461
13,3642.8975249697933
14,3745.537491333404
15,3500.95115114094
16,3518.8886778590986
17,3665.723372682231
18,3353.4849647065926
19,3455.5238435981564
20,4077.870945531253
21,3751.3449543945817
22,4046.236342677931
23,3641.0983255614456
24,3718.384945170661
25,3602.0438089145036
26,3650.84283312392
27,3579.007416629111
28,4132.883779062931
29,3703.748625353547
30,4152.091642207361
31,3964.2927465266275
32,3645.946941562279
33,3791.1583755345564
34,3808.565790681057
35,3619.200053737778
36,3646.5342478835523
37,3425.35808540833
38,3615.922608367333
39,3968.0592246912083
40,3595.765530992351
41,4073.9405332460474
42,4009.6613320692277
43,3975.881254370155
44,3725.2372458777754
45,3676.7235717631784
46,3912.762935054556
47,4281.128357439889
48,3969.7683772631594
49,3464.7132095426
50,3674.1901701108923
51,3864.9886694266993

Best,3312.47286056951
Mean,3766.3532269096313
Std,235.32535585456827
