Run,Fitness
1,7526.545236241535
2,2161.3734536812844
3,10820.646417337808
4,9611.361575024002
5,1606.161843524005
6,1463.2924768791
7,1911.7900452855395
8,10497.806929129212
9,10756.495607254375
10,12519.540863431717
11,1701.9031331319495
12,1915.07451294044
13,7022.010865039589
14,1424.7160340861492
15,1913.475798448795
16,10554.952420816884
17,8320.528722773332
18,7362.078118935654
19,15206.532102530398
20,2315.847198435459
21,9240.437437114932
22,6484.22309222224
23,1362.6618707897455
24,1584.4823525196189
25,1684.7695568800395
26,1965.8590709356663
27,12237.455277123312
28,13018.278627042228
29,3464.15690117811
30,8749.058314764308
31,11853.171918147107
32,8686.518060753462
33,1751.345893073617
34,1759.479373462906
35,1318.7635103169198
36,13083.900864542453
37,11916.022684943358
38,7395.983209204406
39,1766.7475268123546
40,13114.258495084767
41,13386.260697856702
42,1464.5663649775963
43,13680.798504631108
44,13206.052325561432
45,2191.815874810228
46,12361.813252797963
47,7476.931159863518
48,8217.771157108737
49,3830.134588560836
50,1573.4856865493334
51,1779.6918356009073

Best,1318.7635103169198
Mean,6631.745663532493
Std,4663.618304553695
