Run,Fitness
1,11492.425249704302
2,13482.670166268465
3,7328.228298117625
4,11428.992473540817
5,11309.517037171547
6,6885.465634281073
7,9810.36040014723
8,13774.195477807265
9,11401.411618242477
10,5696.792491963973
11,6572.925162701852
12,7278.705495567168
13,6089.463674070551
14,9036.70102004788
15,13700.893419660706
16,10432.803066430328
17,9352.474467222306
18,11814.622714501886
19,11107.750204941214
20,7251.028177112197
21,8373.110436463809
22,9907.84168106458
23,11969.507369398145
24,10250.591888693843
25,6746.416819076694
26,10883.833451220118
27,10923.834584957774
28,5695.579127013114
29,8458.490934980098
30,8068.580139426038
31,15647.004436156356
32,13018.183277734044
33,5647.290361475904
34,12235.532772183498
35,7858.151480736513
36,6716.811402935936
37,7498.141306661966
38,10296.227006109446
39,6524.682941288644
40,17791.437285831118
41,6790.017379782634
42,8792.697280745038
43,7812.150069071576
44,14900.741679886105
45,7314.903062939261
46,14025.464383977189
47,6787.522956094486
48,8428.511832531902
49,12154.818868994578
50,9213.280088259417
51,5931.077870754323

Best,5647.290361475904
Mean,9645.291380900882
Std,2891.933995591785
