Run,Fitness
1,3277.379503047337
2,3780.1267250993997
3,3227.695723914784
4,3033.9441685370166
5,3596.3888640986097
6,3454.63501520086
7,2959.5483834046363
8,3188.4609579080616
9,3431.8158700603867
10,3626.717973912203
11,3359.2634523029865
12,3395.4174112695914
13,3694.608085689463
14,3495.5019227140033
15,3408.396705348706
16,4013.7067869598686
17,3024.4927399123776
18,3193.951684278935
19,2968.209976682754
20,3232.772720806907
21,3668.3629043717674
22,3460.6157148879984
23,3156.237137266865
24,3289.233491765771
25,3262.991501608597
26,3918.2407749442204
27,3573.4044324883334
28,3429.1870217502164
29,3824.814453587854
30,3395.469614421046
31,3381.4966607662345
32,3787.302890932736
33,3383.053112949029
34,3649.274226154108
35,3332.8490763706795
36,3112.9979615214124
37,3293.055744962694
38,3144.8268271925826
39,4107.918745327848
40,3747.3719711726226
41,3531.266521784342
42,3175.188234913664
43,3633.8160910750667
44,3549.1839142680647
45,4119.897284846829
46,3431.138294346726
47,3805.198818236091
48,4003.6739165106383
49,2902.872412622736
50,3904.7768134671137
51,3947.06778742356

Best,2902.872412622736
Mean,3476.1925299036534
Std,309.01265681124704
