Run,Fitness
1,4065.430092758922
2,6682.34617333216
3,8801.98434197075
4,8003.834200337804
5,6168.861907710336
6,7036.929418789213
7,7193.455815050794
8,5913.260707121943
9,7509.342520272181
10,4282.782620745815
11,8530.323774432369
12,9462.70432379163
13,7949.950368503595
14,8457.961810164255
15,6280.385351311678
16,5722.266524334309
17,4132.528227205108
18,6954.19260758168
19,5416.149301778483
20,7492.811718140121
21,9145.725722874626
22,6869.125548683194
23,4727.84864240271
24,5342.895507219341
25,7045.205385737807
26,7019.641081698132
27,6437.519089271965
28,6187.284122161011
29,5462.167119640911
30,5074.154538317965
31,7265.4326298129445
32,6174.733443772314
33,7895.985406015172
34,6246.130538452511
35,5667.868403939534
36,4079.5891214385183
37,6358.620844262369
38,4415.092136407576
39,6927.101222899006
40,4460.078799665508
41,9179.671722164563
42,5757.161445046413
43,6703.430695028717
44,6471.862296269264
45,6242.074136782936
46,8086.744207320955
47,5169.618689943669
48,5256.599028482455
49,4723.276815534173
50,6310.373093748578
51,8297.913896189422

Best,4065.430092758922
Mean,6491.341708559165
Std,1411.4143169155484
