Run,Fitness
1,4114.963182538724
2,3784.4262260331325
3,4021.1939647782733
4,4327.534396948726
5,4130.228677845939
6,3712.7136418743703
7,3812.4235989922477
8,4062.5103624181884
9,3889.900267548016
10,3928.7222410425484
11,4077.7013239831567
12,3980.255100958802
13,4046.7088114324474
14,3628.670185370196
15,4054.0130034964486
16,3682.1430901653043
17,4137.0306692995655
18,3708.7656666654125
19,4101.870207835558
20,3482.3224193986193
21,3966.005256413472
22,3842.9133850754997
23,3967.7662213846215
24,3551.4912760937605
25,3709.25814505561
26,4095.3157278300914
27,3526.6646197982745
28,3960.4258616139455
29,3826.866182317048
30,3646.96329155481
31,3612.8486176909373
32,4082.690276405813
33,3673.542367508027
34,4067.901056257314
35,3778.219414143962
36,4073.285950567309
37,3947.301132883403
38,4127.825368723959
39,4184.502967498938
40,3648.241275540071
41,3895.7791252375237
42,3700.153994729318
43,3894.0563890844933
44,3810.4988144241015
45,3928.7466094063284
46,3943.1412043655696
47,3818.846920200188
48,4039.5698238563773
49,3955.0954595451785
50,3957.6745318472945
51,3702.775997847988

Best,3482.3224193986193
Mean,3894.5189079122924
Std,191.59534166110967
