Run,Fitness
1,672.1943198840169
2,661.6881843920115
3,718.2127740300995
4,667.3272591278563
5,688.9998807374525
6,707.7291245894697
7,705.8157772199047
8,686.7992197168571
9,689.1881113244672
10,688.5623861803314
11,711.0308786804175
12,728.0019569481385
13,673.7908601436429
14,673.5715190647062
15,667.4871815672966
16,732.3872106372107
17,729.0887889761925
18,676.59643890068
19,707.5835586687275
20,664.3639480986664
21,722.2511022816744
22,673.6799141111871
23,729.537870431061
24,665.4781222119013
25,668.2282063802021
26,710.9946024444142
27,696.960463522904
28,668.077488823752
29,688.3606838897099
30,679.2333069394858
31,668.7334392041715
32,669.39769444905
33,742.1676611645593
34,716.5052176624379
35,756.3773288257873
36,679.9185770292103
37,741.5285695342018
38,668.8747271357648
39,678.3916406283147
40,760.1146860116821
41,671.166741255187
42,669.4538977951036
43,670.1435157460847
44,670.4028372805157
45,672.205831341493
46,706.0733437251206
47,675.0791512665195
48,742.4222256001985
49,704.1126801869335
50,669.1517412381124
51,665.3375216607227

Best,661.6881843920115
Mean,693.1525523267767
Std,27.38030472494406
