Run,Fitness
1,8916.850512072655
2,6850.736403256522
3,7444.029379153599
4,8249.765959429265
5,11919.80746578608
6,10512.51642808088
7,7899.358089960915
8,7657.843926309288
9,10668.191473292987
10,9178.189710641553
11,8724.7983796644
12,11318.657090042343
13,8085.1842683279465
14,8893.33902472806
15,7689.293640681903
16,7077.566784807185
17,12098.693380362234
18,8197.296100547264
19,9698.849623616989
20,7646.4868349674525
21,6528.308481052387
22,11297.552373879837
23,7888.292142948723
24,8859.822761734042
25,11424.140376551175
26,11629.583534113031
27,11128.800203175339
28,8399.333095706736
29,10729.18891279108
30,12445.81292249642
31,10646.294148832925
32,7850.857126583787
33,11223.5879215532
34,8285.60555711384
35,8371.005855201172
36,8355.955749796754
37,11197.026650288119
38,12500.694697551642
39,9317.019219849022
40,11098.201583076661
41,8779.402688514652
42,11907.898798766544
43,8410.663541387046
44,9545.7931268889
45,8678.472180093879
46,7672.1607294038995
47,12224.065854079274
48,7694.879066110743
49,12122.315690832656
50,11125.163499370114
51,8350.648839150143

Best,6528.308481052387
Mean,9498.35297656124
Std,1719.1975893675185
