Run,Fitness
1,3950.399971045336
2,3537.205461864974
3,3845.4607075338718
4,4021.74931388234
5,3987.3068945069313
6,3853.6509044163063
7,3633.2705045823213
8,3866.9210251840323
9,3758.554139735882
10,3804.557448767392
11,4212.408732603511
12,3851.5174374368726
13,3978.235214440061
14,3469.691793728606
15,3594.537522627219
16,4024.1588515848443
17,4007.7994916598363
18,3999.960460941856
19,3650.581980107346
20,3788.52166529727
21,3593.873500033399
22,3652.5340235527447
23,4119.333966717248
24,4011.375130783201
25,3671.388722661357
26,3650.955963173501
27,4190.28822093843
28,4092.0814307901082
29,3697.9033398135975
30,4238.440002736572
31,4385.608904519557
32,4279.815474431658
33,3968.590009367421
34,3987.7411706146713
35,3716.782397925841
36,4046.7341646346777
37,3645.206399965769
38,3569.924027779699
39,3820.186730245083
40,3941.5806161533164
41,3950.076899910094
42,3782.686150853947
43,3878.9780935292547
44,3591.5963590570473
45,3812.2525740615915
46,4440.8009543330645
47,3659.2881407195755
48,3657.8900959869284
49,3802.572113041828
50,4076.240944065544
51,3646.9148450157277

Best,3469.691793728606
Mean,3870.904527242338
Std,225.1412482315189
