Run,Fitness
1,19010633.821530335
2,2989616.5959283127
3,1530456.8773741466
4,1541691.4722823636
5,16631971.941565352
6,5675430.689891167
7,3547196.137250565
8,4410235.792206647
9,8563368.025292393
10,8692958.708369972
11,175352021.4032105
12,2145386.0989594525
13,2162753.5798683492
14,14878002.731059423
15,5719488.277854528
16,10533530.638164025
17,5518941.210622111
18,4228602.837951442
19,2775536.1533703194
20,4583965.012773473
21,10594838.295364346
22,1136615.4749163894
23,5393542.543434811
24,3710963.9790858016
25,708488324.4231108
26,8815129.970487827
27,7966195.000564757
28,3164675.472005243
29,3864330.0382544096
30,801875.4796757356
31,2953044.2956620455
32,22184924.45347302
33,4230487.506791793
34,251272159.1060904
35,12993050.119683376
36,14624080.131192954
37,3511865.545708584
38,4174115.11633803
39,4672382.884348557
40,1646763.7531056881
41,278547329.2562437
42,12564278.753204977
43,4091685.2645951547
44,3771760.8379148883
45,5323077.497713973
46,28048882.438986134
47,23905558.723045915
48,4307794.861758857
49,1290582.754538744
50,604961175.308721
51,3186270.115075619

Best,801875.4796757356
Mean,46013520.53738468
Std,135446234.0603666
