Run,Fitness
1,3929.96286417745
2,3974.8649330825447
3,4010.72462524823
4,3940.4341736425827
5,4064.860297688615
6,3670.636923908557
7,4147.0371509029665
8,3784.0463954215784
9,3706.4581031414823
10,3800.6382609529774
11,3797.868231150077
12,4298.170533939724
13,3850.393768956634
14,3905.719376725845
15,3918.9400110934407
16,3798.2848380641335
17,3616.043770615085
18,4338.56321018573
19,3833.2580418878915
20,3692.86444509835
21,3645.3837542887113
22,3648.797325282692
23,3799.3223292627767
24,3995.726956082688
25,4074.738206725328
26,3791.015871328973
27,4203.366554088266
28,3903.759018120142
29,4069.988441491331
30,4031.41909416711
31,3619.8976976609183
32,3932.287543891023
33,3610.346386966549
34,3743.662653595779
35,3993.975223046309
36,4162.230165800249
37,4111.605765397401
38,3830.448888956803
39,3874.8066278073
40,3823.135745645952
41,4248.8832200417955
42,3756.716209547447
43,3961.8228045939136
44,3813.113137584712
45,3543.8615351138524
46,4096.040673342637
47,3559.2994326604708
48,3708.9419187451363
49,3915.516820693132
50,4072.7164741515935
51,4036.052649082566

Best,3543.8615351138524
Mean,3895.2676290401455
Std,192.65133397024618
