Run,Fitness
1,4543583180.829298
2,9619062272.323433
3,4311373423.248011
4,2046976810.0562594
5,1595937969.1371791
6,2713694096.274848
7,1009780273.9915863
8,4947030559.862944
9,4843815403.939391
10,3638184726.134618
11,2155654867.520547
12,11243728617.1622
13,5126109800.223013
14,2785321430.314426
15,4379939287.885946
16,2628281114.3074894
17,7873381004.946555
18,8535427111.023248
19,3338845845.8982477
20,388416695.3365431
21,5724712318.084936
22,2834397104.3791924
23,2612402374.871243
24,10481652684.436134
25,2348908042.4344645
26,2381645797.236015
27,1121691031.4870982
28,2374169622.51712
29,4026898581.002192
30,3249704295.1627645
31,4711573275.809805
32,4536251946.299192
33,4015882266.730187
34,7546969781.66416
35,895325610.3027197
36,6962117344.792252
37,4387112118.540979
38,519836866.2271007
39,2258456541.3045163
40,7219362.172400107
41,1705647173.1764293
42,3170853686.503929
43,2314467561.007835
44,4101370689.5989995
45,2686670755.6955447
46,6363536203.788941
47,2226573379.362166
48,836112642.7941543
49,6189894115.765176
50,5211759072.65629
51,5439501462.228159

Best,7219362.172400107
Mean,3940546239.1852527
Std,2540456473.823314
