Run,Fitness
1,84779115.36646333
2,1574011.4296832073
3,1044538.1772311357
4,346921.84022666747
5,359811.0833392523
6,216473.86692388897
7,262271.25465967983
8,36934002.78195543
9,431185.06913538155
10,969931.933227101
11,959209.6343077512
12,76673551.30105965
13,2067978.0420147767
14,2507093.1550776325
15,645374.2158102132
16,255042688.99159348
17,191909.39675787755
18,238213869.82822213
19,351519422.10139364
20,1097627.1444583873
21,1113012.660177079
22,278481.3242237649
23,73396289.40059046
24,463002.83348862955
25,373788.44751774706
26,476854.04836678965
27,297517.570384849
28,873433.5131401394
29,618816.897926891
30,665667686.2323899
31,279371.8839936423
32,322581.33513235394
33,72715613.72467726
34,12582495.128521541
35,214025.340199526
36,412476.51751518174
37,564486.1659675848
38,279403.4680926728
39,623816.4839780255
40,239280.76780994562
41,1134844.659311275
42,45962.03318534966
43,941272.2403794972
44,708976.7409718677
45,386856.82021147077
46,735199.6662659976
47,478759.88170196716
48,99951272.31208524
49,336999.07054148463
50,55982820.509964705
51,456849.81701116107

Best,45962.03318534966
Mean,40172337.92371107
Std,112422654.4729536
