Run,Fitness
1,2539059653.8232155
2,20463111086.708233
3,1355055397.3646395
4,2399323895.552606
5,17536363253.890965
6,29578612180.66191
7,20259096738.07318
8,23291580370.74139
9,28507094452.915596
10,20790814444.54362
11,27739710824.124374
12,3378004914.7644634
13,36957642445.92185
14,17355072477.187695
15,26785661632.628838
16,1572740434.4886007
17,18578947157.61622
18,24236892187.011597
19,14461489958.769936
20,11698813149.4586
21,34116703947.49275
22,13714868534.108303
23,8928606049.842035
24,26429543237.50139
25,32765337828.30612
26,12162670397.797344
27,21709513937.604378
28,13921553061.540527
29,26814472545.685867
30,37450475320.25623
31,27461927950.309013
32,28062849522.142517
33,21942272639.792316
34,26979895547.610043
35,16448984485.737877
36,7487237006.07185
37,28892147599.358498
38,13179990131.629856
39,19587174565.787918
40,31291997290.814636
41,27819573977.918655
42,8476539980.477146
43,7046431703.558283
44,35380451540.25714
45,47558232114.82385
46,25187460649.862625
47,27485963013.109238
48,22100703109.84148
49,19781855865.990044
50,22007888659.917294
51,12761455006.066437

Best,1355055397.3646395
Mean,20675291448.577625
Std,10263203880.323843
