Run,Fitness
1,13711.51322994428
2,44975.77500084457
3,80770.75150125456
4,28901.629930232626
5,4806.167104942788
6,248953.90994475034
7,31920.741833283824
8,36664.831620176345
9,5045.827877116831
10,18139.823331693606
11,5712.0186200821445
12,60624.80793221922
13,6835.619821183171
14,64636.01839434298
15,57711.48747779559
16,11842.543970030434
17,14360.552649938594
18,7851.509826982768
19,34608.638757167515
20,9334.06502469755
21,5965.678086092208
22,45674.05569205371
23,5891.375563975694
24,44675.089808573684
25,45100.256484770434
26,30575.842321624557
27,4878.7930370944905
28,6249.127490588679
29,45120.17671776157
30,17843.331006310545
31,29024.456050812052
32,21877.009638059342
33,56693.930639370075
34,40218.88349605722
35,6105.761625167835
36,14361.161424612328
37,6615.46210698623
38,44956.72286482417
39,14610.35364863318
40,44543.360038403865
41,10963.541409938201
42,10925.582917043339
43,24661.937263205466
44,12651.288843283293
45,17913.570954800987
46,34363.94760511441
47,36050.659189285
48,161608.89316709564
49,50053.33729578539
50,6041.891437071299
51,206847.01429974823

Best,4806.167104942788
Mean,37068.05345044751
Std,46991.92057895496
