Run,Fitness
1,696.7594535395951
2,699.4410393345695
3,683.0243492644793
4,726.7508083098105
5,674.7301096302385
6,673.2019391318995
7,686.6394765853433
8,683.5426443494803
9,681.3681924943937
10,673.29901091088
11,688.4936765184768
12,695.6052692542629
13,713.7460678332449
14,745.3718320771932
15,706.1760704240385
16,676.06917637502
17,691.9193576767525
18,731.3026478244975
19,689.7025858838705
20,683.532054506602
21,688.2974211587266
22,679.2218481365993
23,678.6823424698774
24,679.6453520486123
25,747.2089940756956
26,741.0183301077052
27,697.7432229069386
28,685.7460526832473
29,696.0226678935164
30,743.6870319581025
31,740.6515451490083
32,692.6017428223424
33,679.6631415104065
34,682.8021439489619
35,741.5937532805938
36,678.7731008847163
37,681.9557045191643
38,707.7838956037522
39,678.7064435981132
40,682.5137683608975
41,676.7796236559441
42,677.9874405250321
43,733.8801830934774
44,677.1029641799419
45,732.5928597264079
46,683.0796794949902
47,739.1657120362834
48,724.9003240051666
49,677.0768645957943
50,704.4757526632262
51,686.6702143854029

Best,673.2019391318995
Mean,698.40599771379
Std,23.568490675998103
