Run,Fitness
1,1023.6640880231183
2,1032.9474268601064
3,1039.047544301964
4,979.0923002484116
5,998.5654511849971
6,987.5208538350947
7,963.1262223784693
8,994.766457710491
9,1040.8042408667716
10,1365.631916977885
11,995.1091861370596
12,1165.5665599056035
13,993.0220407566221
14,1021.2913964277586
15,1038.204834678493
16,1009.8770714093814
17,1006.9562596678729
18,982.0427182911646
19,1004.0111875069126
20,1009.2220327236913
21,1023.1999112491665
22,991.0327838593055
23,1194.1169028367312
24,1329.4672941545025
25,1184.059790932002
26,1000.9820379518479
27,1007.7044407906185
28,1365.5195471680718
29,1421.6545976931202
30,1365.1995753737658
31,1157.1691020501005
32,1004.272751674939
33,999.9871650312728
34,1250.049894693877
35,1166.5781296490645
36,1235.0591183483646
37,998.489850515011
38,998.273760600104
39,1002.971958008621
40,1296.7801515850724
41,1409.2523335982587
42,1188.1583314348889
43,1444.3342872937478
44,1019.9626701788361
45,994.0166093517264
46,1022.205437301735
47,984.6882579545572
48,1006.3173803842009
49,1039.0291719883867
50,1051.0747223214623
51,1032.4165211030668

Best,963.1262223784693
Mean,1094.794005430751
Std,140.22338873457372
