Run,Fitness
1,3512170340.3173566
2,1114113.2710038929
3,1871039002.62576
4,4965893713.141376
5,3162429296.148863
6,2639979337.5170097
7,3923513297.1494417
8,1473007.2623586657
9,3971406641.5586033
10,5672623390.942999
11,6241000055.898492
12,477383.7549289011
13,6677600756.476128
14,2363556498.2028127
15,318091792.60378623
16,637874.4709963794
17,2439035510.3595877
18,890500607.4625137
19,1886685.4465199392
20,5046429781.185457
21,4070677096.8476157
22,1165923.79281854
23,9104766003.895021
24,568338.8740539894
25,10679094524.458033
26,4553017130.951213
27,1114007.738047402
28,5063326859.509944
29,10454280761.474884
30,9728174725.046926
31,1844366.1626348903
32,747060721.4427919
33,753042461.5271659
34,11740791723.040232
35,592009.0896682754
36,3391515380.9919844
37,5471469607.328828
38,8120091080.39939
39,5218582574.253196
40,3579509424.132085
41,13638069494.893785
42,4218550.890818607
43,218267451.47187775
44,4360017241.823562
45,10125252735.806131
46,1060030755.7534568
47,2572468274.7700696
48,6249157084.157064
49,326827819.26329845
50,175044.3453201739
51,13733460684.339008

Best,175044.3453201739
Mean,3895480175.3777823
Std,3864412002.8080764
