Run,Fitness
1,28860422176.145622
2,14992513103.94447
3,17856495437.9121
4,3338478498.445903
5,27167343273.20979
6,12612508764.708672
7,12566072907.410229
8,37226356144.6837
9,26167458970.099136
10,27347511652.207996
11,23342682349.014397
12,24318195563.534122
13,24601829460.43297
14,18353086641.374138
15,31403518034.212414
16,18421880251.780827
17,550996259.1638361
18,17623791837.961666
19,41524707301.593254
20,19737713968.091434
21,2916316421.361495
22,19385775897.6073
23,17453854347.320583
24,26539669234.570236
25,24376451513.202415
26,24949107559.916344
27,26551814655.448463
28,23802278011.64671
29,27919656151.61799
30,46458266748.01462
31,18031879735.331287
32,1483773688.491736
33,20423694504.281834
34,10813472331.803288
35,43747747586.55559
36,22885908524.691616
37,16550721695.264336
38,29548240914.593735
39,12417419398.04854
40,4026473556.110152
41,24877530246.971264
42,39070996260.14705
43,21247525218.147655
44,19466051245.459507
45,24058372085.270687
46,29584785637.153633
47,29575601953.613396
48,37491676970.64335
49,25872077084.153732
50,37466001713.24428
51,28185342021.981194

Best,550996259.1638361
Mean,22846902853.109623
Std,10368107368.048088
