Run,Fitness
1,745456342.6713316
2,42163286.255216576
3,1685967457.9406126
4,3896185491.379759
5,11214684685.70963
6,1165369788.2281377
7,33509492.764964126
8,5064910020.721716
9,706506081.1950592
10,7466636480.795855
11,765743151.1562686
12,99498000.9192717
13,16800680429.126688
14,4844297054.947647
15,8379996436.907845
16,5626743916.317098
17,14921623137.0538
18,7805293454.211434
19,101583006.26111792
20,633582893.7477201
21,284251162.83534205
22,257699940.89740917
23,5440899135.5113125
24,148329813.15078253
25,593736328.9284484
26,6475323419.507414
27,217966837.9760615
28,9655140579.837177
29,175828745.43966034
30,13613599506.868916
31,445908146.5754702
32,271902736.58412343
33,1580787287.104701
34,9529604891.602612
35,18959690.981947858
36,98416498.13634619
37,19721802765.43833
38,49184737.68033564
39,5675809082.533889
40,138708095.04018706
41,988639303.2479525
42,2764508019.801162
43,238353366.19439894
44,43907154.53786306
45,929177568.370719
46,190421581.73181757
47,360657422.0436355
48,157169862.53369987
49,1356190032.854388
50,106155013.50654279
51,8627101429.474068

Best,18959690.981947858
Mean,3571697465.9850564
Std,4892331648.1285
