Run,Fitness
1,5426.978133451429
2,10893.617320464133
3,5807.035848783109
4,5563.172891390315
5,5546.393072771138
6,5435.505429151767
7,5488.080775413311
8,5373.011752360925
9,5593.782424542713
10,5629.042792547647
11,5697.141667144611
12,5447.79361866495
13,5354.512879172984
14,5419.1146701166135
15,5792.07089804481
16,6048.701668194458
17,5627.613365599466
18,5561.1341965520405
19,5551.258761752664
20,5309.513930008269
21,5565.015693850364
22,5491.195486856346
23,5299.8883137317125
24,5337.396986362422
25,8212.565002431069
26,5584.570544426414
27,5485.767698242746
28,5615.318972405816
29,5376.739660077247
30,5463.062768026257
31,5882.151119186858
32,5943.035353264131
33,5334.741183234613
34,5639.239721034226
35,5712.275045316936
36,5730.3303642742485
37,5285.9179302798875
38,5501.665077265389
39,5574.750466042417
40,6200.492708395885
41,5539.458638737567
42,5466.36600732758
43,5498.684305034306
44,5490.093928600252
45,5837.883028846791
46,5471.837782237169
47,5442.505030554208
48,5543.397172622577
49,5296.647593814975
50,5573.748746831032
51,5679.369416264902

Best,5285.9179302798875
Mean,5718.462506700072
Std,840.4069204665124
