Run,Fitness
1,1714561604.2913892
2,14438316934.859314
3,4709719455.531355
4,15398636177.854605
5,168813158.77805984
6,15156911220.266315
7,77257234.03801873
8,30946074409.448147
9,50737378156.99282
10,191769268.40626872
11,366125369.2729821
12,4306420095.832705
13,7230480105.257169
14,107776740.70078416
15,1769244186.8372283
16,137922494.7200889
17,11650721977.529352
18,19571139823.740044
19,42707601265.04965
20,217058878.46092677
21,120421080.49944504
22,7324312941.076206
23,36436638377.727135
24,2463066449.7146897
25,31632289991.82091
26,24278379189.29909
27,91528108.30712107
28,105084308.640149
29,3069915756.9870286
30,101576282.09462671
31,70313501.04144748
32,50400615170.247826
33,34783299961.13518
34,3250081860.942615
35,98479684.91003534
36,8091007077.843439
37,309273006.74466664
38,7863756324.697628
39,2262309055.726128
40,7929883225.754475
41,28901407147.9475
42,162903610.14417922
43,226295032.58518934
44,449541650.3435218
45,36923195170.18678
46,1816230838.1683893
47,19316292359.74722
48,2334373602.821806
49,160882265.89112625
50,31513381187.737045
51,25975322589.872417

Best,70313501.04144748
Mean,11569921281.73573
Std,14695492248.898083
