Run,Fitness
1,3133.620161894766
2,3245.271573499219
3,3235.250226420555
4,3265.1741278650425
5,3248.6752803330146
6,3024.150541461725
7,3335.6455812189097
8,3579.7990487010043
9,3350.141744599856
10,3036.0464034016245
11,3148.8877045109166
12,3137.2574481868387
13,3096.084654658828
14,3122.2043556088884
15,3450.273201116023
16,2749.51952206623
17,3473.290509425024
18,2981.906373826683
19,3150.989949357341
20,3218.7576364994256
21,2906.0524675959746
22,3194.930794268128
23,3477.594749407762
24,3352.5576767393977
25,3181.6122941041144
26,3346.4089853348505
27,3273.624822661235
28,3451.465779221821
29,3297.054633397516
30,3167.112429833632
31,3469.2887205775596
32,3139.0891397390983
33,3146.314934072741
34,3493.9009315672633
35,3403.2454597354936
36,3376.373945623296
37,3189.8421425646625
38,3138.6869054110243
39,3468.9493510663456
40,3296.6469223506047
41,3165.899687714151
42,3069.522731383622
43,3060.413358517782
44,3567.7275587813256
45,3160.490629145509
46,3255.58809902823
47,3217.9202873211516
48,3321.5853727432695
49,3301.46901641106
50,3518.432490941173
51,3153.1558817854775

Best,2749.51952206623
Mean,3245.9981224254348
Std,170.41187707432664
