Run,Fitness
1,12506.540376165602
2,12473.430060436336
3,9075.038111541005
4,35808.03125349124
5,47195.876158987594
6,12762.066823475989
7,19258.067853583183
8,25667.278113717308
9,18904.46243585897
10,35350.87495724936
11,25951.66724718865
12,24399.748963847756
13,11069.60724140251
14,25994.44415153591
15,49323.83655180132
16,10492.48912038775
17,15756.587274085794
18,41928.137486218635
19,42424.93132671618
20,21243.373867683298
21,12590.962245351886
22,22487.890252354668
23,12626.645778048041
24,36558.475091665794
25,21458.043837837795
26,20413.99062438623
27,13631.146454717726
28,29546.49729333167
29,17105.711750390554
30,41564.859283385544
31,49363.46901742506
32,41173.25391002341
33,18950.209233218546
34,9252.662347112493
35,10950.060991023014
36,22578.60259750044
37,14045.256141450507
38,15402.251020699583
39,16263.663939462309
40,15673.361360792589
41,11744.307142975327
42,15784.04984565514
43,24445.635128843045
44,21205.535502560673
45,10519.314347100122
46,15027.458166694789
47,29262.503918635113
48,37997.004490364416
49,45914.429276113806
50,21485.989785256297
51,14227.885776789659

Best,9075.038111541005
Mean,23271.32580248119
Std,11767.636543992128
