Run,Fitness
1,3682.060799405554
2,3441.4579389260293
3,1538.5529878493649
4,1556.6886127609528
5,1595.5188755982047
6,3454.128256397896
7,3762.377034159273
8,3297.253047591548
9,3005.9012624949146
10,2753.260146108049
11,1469.7829432666952
12,1578.7492419907624
13,1461.1801996599816
14,3612.349762336455
15,1594.0995579882294
16,3794.063954695739
17,2599.7284153155238
18,1461.5550212502776
19,1642.7502659128643
20,3478.0852710747
21,3382.820586360808
22,1614.9156544859839
23,1432.7880938713356
24,2502.033411217379
25,3653.3259903288613
26,1522.470531532146
27,3680.256059949413
28,3086.302596187018
29,1494.0818792005407
30,1503.5678970653182
31,2553.5516780933995
32,2002.8525051109168
33,3887.293677038545
34,3741.0970614201865
35,1436.8572372365434
36,3615.1616755778955
37,1531.1657704780673
38,1453.0547684321002
39,2419.788230613458
40,3708.778074714587
41,1493.7026116238535
42,1517.5637243604174
43,3542.3933059165483
44,1638.7154668808348
45,3258.208427418768
46,1697.0888460660694
47,3726.4156842298275
48,2944.3727572166226
49,1472.4856199559651
50,1483.52356471829
51,3637.5841475307866

Best,1432.7880938713356
Mean,2498.3090417571666
Std,952.8849647702701
