Run,Fitness
1,3022.291037858144
2,5368.036096014563
3,4312.091433773925
4,3952.055013364823
5,3097.2691928112554
6,3081.173317946844
7,2975.6023470588766
8,3060.8234021542935
9,3092.3832948385516
10,2994.4064468390056
11,3078.364665268371
12,2992.0790032495865
13,3293.138141733996
14,3786.9294532054846
15,3040.258543559843
16,3002.586060182892
17,3055.605222420152
18,3028.215938636779
19,2992.4687887328405
20,3075.5194595033654
21,2982.9890105072845
22,3023.820428895251
23,2986.3061951382115
24,4666.630025454816
25,4344.755105908104
26,2966.429134113252
27,3187.4631772625266
28,3047.3531474352576
29,3061.680847743015
30,3005.6424203196257
31,4813.778631880497
32,3021.404695493871
33,3034.0380748320576
34,3406.2858547405713
35,3072.39789236161
36,3086.5884207683
37,2983.7473561325305
38,3035.5560269529483
39,3525.8927764560976
40,2967.175047524366
41,2997.1243306040983
42,3047.3477927107256
43,3039.270636297435
44,3235.612084299296
45,3062.446222519352
46,3078.392156358046
47,3129.366458962562
48,2980.349940072797
49,3025.861802847134
50,3045.6397568859866
51,3073.889407952791

Best,2966.429134113252
Mean,3259.5398376192943
Std,524.3995487791049
