Run,Fitness
1,81794.73472158375
2,47399.7771674506
3,68976.24547707333
4,50347.11096457426
5,89751.94293587115
6,68366.10200713083
7,33323.938134344186
8,75997.63585334487
9,54819.761096390386
10,89201.5320896029
11,65882.1773477548
12,61222.6095418011
13,84866.96480807854
14,73241.44715686848
15,47655.249032249754
16,79296.16953938763
17,50041.916522172134
18,90199.25960178715
19,80196.70436360303
20,73417.43677341829
21,53923.307251950864
22,75110.93540615706
23,84958.48915852055
24,85483.21837178366
25,69704.00314397438
26,82003.01289059897
27,82961.48839664843
28,61965.41392893576
29,63094.410026256264
30,87924.88366991469
31,67545.58291514004
32,42821.12317872183
33,73745.03689267981
34,84692.89247283145
35,65329.17881413315
36,93004.80009791239
37,76504.23971810925
38,54371.07524432618
39,46938.64642034101
40,48083.7755439359
41,89134.50387673115
42,57684.68960342709
43,49302.866978707214
44,41074.72574164749
45,84654.82781957035
46,43267.56437364577
47,88430.17268567714
48,78780.90924021458
49,52008.566573839365
50,66667.07420600732
51,79755.9275701671

Best,33323.938134344186
Mean,68567.17759503909
Std,15975.393217596402
