Run,Fitness
1,4682.2779271887275
2,4380.590823463943
3,4318.992030888343
4,4243.504202380159
5,4193.137368260778
6,4522.5964149445945
7,3555.809033189371
8,3825.3608368327355
9,3917.9174950687943
10,4118.664256727659
11,3773.5617812766727
12,4206.079590074429
13,4001.3134873592003
14,3807.9635449891734
15,4606.548414314006
16,3864.9588511614256
17,3848.069386307813
18,4358.51408198985
19,4097.273462280378
20,3648.923642291066
21,4178.639578599124
22,3925.785271815851
23,4453.600229047421
24,3783.95840691112
25,3863.151984523088
26,3858.8973014666276
27,4113.503635292508
28,3830.5033573855694
29,3704.223188238071
30,3887.569690269298
31,4152.813708889025
32,4085.9639100986733
33,4070.864063163615
34,4466.756520238043
35,4402.900101754128
36,3592.627254672382
37,4016.1288134053166
38,4148.123046277722
39,3528.6889273232373
40,4013.716342643801
41,3805.5599301674083
42,4254.783958879127
43,4168.26361853141
44,3965.0302389628237
45,4010.8779549338
46,4368.131133885122
47,3708.812789907754
48,4022.6909736921266
49,4304.238222701055
50,3948.853080831431
51,4129.707028627159

Best,3528.6889273232373
Mean,4053.674919492608
Std,271.03462245153406
