Run,Fitness
1,594.9971987551661
2,585.9250167628495
3,1845.5239780204358
4,756.917703874786
5,3467.4858011646643
6,9640.86550944519
7,648.2876152231272
8,1087.620089925867
9,662.5250437371301
10,985.6731830955576
11,779.1654038277292
12,688.4937355862531
13,653.0918689275649
14,6386.739527272588
15,1999.2984438204119
16,2439.2892458946803
17,715.5910203289388
18,776.5535697655654
19,972.0227364155573
20,671.5583895197362
21,6203.293192419492
22,571.8440884496191
23,1059.6887465315724
24,849.3464789492617
25,13429.671306941602
26,584.7605210808406
27,2207.6889905801563
28,11576.004516464738
29,1281.9100799653486
30,588.3792666516072
31,1235.1825916438506
32,862.0548460201618
33,2442.8721433407745
34,697.0242480696237
35,815.8555503248776
36,613.3815062817655
37,855.8002081907491
38,1477.371895685949
39,852.2423530878641
40,2174.284865014046
41,742.4214833135272
42,1036.5416990593421
43,13135.506965463415
44,590.175518660396
45,622.4756535979451
46,3809.671164631305
47,581.013573647743
48,646.2459664218303
49,878.7158391695283
50,588.4379426922992
51,8577.253709616107

Best,571.8440884496191
Mean,2312.6419998692377
Std,3253.5407286063005
